condition,hours,seed,policy,dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n
homogeneous,3.0,101,iei_float,54.001730580373184,0.8742689103087731,3.0759816390978574,0.8339047135787669,48694,0.9999383907668296,3.5686942949850082,35,1.3925711068636293,0.32882755753020376,-8070.475252414229,-85.02354590435755,0.14076932084255905,48691
homogeneous,3.0,101,iei_100,38.0,0.6147955721846344,3.7837384663803775,0.86092458376491,70799,1.0,2.4544696958996597,21,1.7267646463741837,0.5232680850386913,-10269.264650301237,-95.26384428235136,0.1367450710363139,70799
homogeneous,3.0,101,iei_400,62.0,1.0042727811151535,2.595720479027312,0.831695323068367,40486,0.9998765005186978,4.292199772760954,32,1.2516577982095942,0.2647262106314824,-6424.368203004883,-73.39390612830559,0.13208821495986836,40481
homogeneous,3.0,102,iei_float,54.275407896563586,0.8578337829834836,3.1954683851399754,0.8313564296031873,48546,0.9999588019610266,3.554587401639682,35,1.3963047870659313,0.33032222940593836,-7996.809967151876,-84.66713017934369,0.1399314602305713,48544
homogeneous,3.0,102,iei_100,38.0,0.6022074798261949,3.688956172977028,0.865762484949752,70860,1.0,2.435238498447643,22,1.7359343225147779,0.5287125517530062,-10117.398020518427,-93.93303348840561,0.1357315578037746,70860
homogeneous,3.0,102,iei_400,62.0,0.9866097828841768,2.658347052255703,0.820804046047827,40543,0.999778013467183,4.256246454381768,42,1.2569752643092489,0.2675825397848174,-6545.366447904295,-75.66966737489147,0.1340985748521086,40534
homogeneous,3.0,103,iei_float,53.934153635512,0.8695794041831174,3.0620756925920216,0.8371199769491546,48709,0.9999178796526309,3.5615389353096965,35,1.3946270270960763,0.32968523667029337,-8050.727666973716,-84.45134691725882,0.14093981679490197,48705
homogeneous,3.0,103,iei_100,37.0,0.5991868381240545,3.828109432476967,0.8791364805170055,72088,1.0,2.4064892908667184,26,1.74716088230325,0.5370713331416832,-10309.494330567823,-95.60204398372086,0.1360969922688257,72088
homogeneous,3.0,103,iei_400,62.0,0.9954077727697933,2.619610235062713,0.8291091653638349,40459,0.9997528362045528,4.287772807039225,35,1.252432613175431,0.2653135837580065,-6461.311214580178,-74.37798350677004,0.13378220505307326,40449
homogeneous,3.0,104,iei_float,54.00625825033001,0.8718885590317424,3.165095532072664,0.8263976045053372,48628,0.9999588714320967,3.5684790655589373,36,1.3941762344924467,0.3287940732082396,-7940.109516224861,-83.20650884347445,0.13996544840087305,48626
homogeneous,3.0,104,iei_100,37.0,0.5953732159354437,3.63508231921375,0.8680494167224646,72201,1.0,2.4034016149360813,21,1.7500609596076107,0.537985188319275,-10165.06525354372,-94.54729744706235,0.1336520643742407,72201
homogeneous,3.0,104,iei_400,62.0,1.0019377395846498,2.5924650430673424,0.8259735625666417,40638,0.999778532408091,4.270092032088193,49,1.2580940264300704,0.26658395836776017,-6347.414040402272,-71.7233305927956,0.13280198185289133,40629
homogeneous,3.0,105,iei_float,53.8972299318423,0.8662197514715501,3.242298072032252,0.8372927393023388,48834,0.9999590449277143,3.5567022975795552,38,1.3949136703482647,0.3300920714405825,-8110.530110737707,-85.35072521740571,0.1417348108780473,48832
homogeneous,3.0,105,iei_100,37.0,0.5904292618212831,3.7441810610314477,0.8677252320517388,72350,1.0,2.4006634416033172,21,1.751221717223002,0.5387982697215974,-10180.343579588118,-94.03269414939608,0.13519931872713142,72350
homogeneous,3.0,105,iei_400,61.0,0.9834053942763022,2.776637113607502,0.8104732311370502,41504,0.9997590593677718,4.1848496530454895,45,1.269687674149596,0.2730111726199871,-6750.669012156922,-77.3783208438587,0.13468454688839052,41494
homogeneous,3.0,106,iei_float,53.983495640188174,0.869556701703989,3.0467444539754167,0.8522762311613472,48668,0.999958905235473,3.5686282567600887,34,1.3941481127761808,0.32877309549859357,-7945.590927929979,-82.64234288451692,0.13953335837065445,48666
homogeneous,3.0,106,iei_100,37.0,0.594008694008694,3.670897387467472,0.8756099394164171,72132,1.0,2.4077801807796817,23,1.7493352343887363,0.536690211708569,-10055.710352136372,-92.62052436337284,0.1328005046914466,72132
homogeneous,3.0,106,iei_400,62.0,0.9879335077208674,2.589811859882583,0.8423654008801953,40584,0.9997782377291543,4.279469741770156,41,1.2547487239264807,0.2658955036610826,-6432.5466301358,-73.8626519753229,0.13143921054177893,40575
homogeneous,3.0,107,iei_float,54.03286901711715,0.8695935807945724,3.1400756815429363,0.8387629495640506,48470,1.0,3.5727872911079017,30,1.392832798497425,0.32818333998458815,-7921.4855772237215,-83.07012906900782,0.13856697038477794,48470
homogeneous,3.0,107,iei_100,38.0,0.6092400271765506,3.548833553922389,0.8595306942227757,70671,1.0,2.4504110596991695,20,1.730342294227297,0.5244075426777941,-10059.052119373253,-93.60556224412521,0.1354038828735183,70671
homogeneous,3.0,107,iei_400,62.0,0.9914850566960334,2.5637881412853907,0.8441393589167187,40433,0.999777409541711,4.282961937031633,40,1.2557058996585315,0.26562561172138277,-6312.958372084287,-71.87924354016047,0.1301195663186223,40424
homogeneous,3.0,108,iei_float,54.18354048509714,0.8745041940308212,3.0999621606823036,0.8531414531771382,48516,0.9999793882430539,3.559135130678539,34,1.3955514670163236,0.32975062019267365,-7962.892528112131,-83.76512395398225,0.13850686090779596,48515
homogeneous,3.0,108,iei_100,37.0,0.5884800783309483,3.793500602260021,0.8749776322037659,72387,1.0,2.385442137400362,23,1.75812753046114,0.5433644121777355,-10114.253459719188,-93.88270884686098,0.1328579378698615,72387
homogeneous,3.0,108,iei_400,62.0,0.9964768056371109,2.675560095116728,0.8284614966068027,40628,0.9995815693610318,4.250147681401989,51,1.2584078376151897,0.26847177653346344,-6605.059830413283,-76.46124161649493,0.13231313074485881,40611
homogeneous,3.0,109,iei_float,54.09136129595616,0.8688632186925702,3.097530688388494,0.8477144998127436,48499,0.9999793810181653,3.5663209550712387,37,1.39327108182467,0.3289668804885003,-8008.850466478106,-84.1759906456592,0.1401711557912948,48498
homogeneous,3.0,109,iei_100,37.0,0.5938665404637955,3.7919042399449863,0.8570073425469037,72005,1.0,2.4020970765919034,20,1.7498646528801718,0.5383722482549527,-10206.94130628047,-94.6732368969988,0.134912900666726,72005
homogeneous,3.0,109,iei_400,62.0,0.9883780115371564,2.693680280108848,0.8211722246470496,40620,0.9998030526834072,4.2580748399803054,38,1.2557516562204274,0.2673824106264566,-6600.004647011459,-76.36953265837677,0.13237700013250117,40612
homogeneous,3.0,110,iei_float,54.082625041354625,0.8647969998369477,3.133076503204674,0.8419675265896585,48700,0.999958932238193,3.5556673511293635,38,1.396530831810642,0.3302091404484555,-7989.5574061958905,-83.79019961452437,0.13993084189483013,48698
homogeneous,3.0,110,iei_100,37.0,0.5939935981924308,3.5774636791478223,0.8806062951871106,72347,1.0,2.3934786514990254,23,1.753585948164746,0.5409437570722919,-10231.902785262702,-94.74104356221822,0.13447072177894814,72347
homogeneous,3.0,110,iei_400,62.0,0.9870951417004049,2.6102194812537767,0.8363720151793055,40557,0.9998520600636142,4.2695712207510415,35,1.2567952058297767,0.2664263132987068,-6387.817350039317,-73.30681392698935,0.13187318976400433,40551
homogeneous,3.0,111,iei_float,54.21470806733144,0.8670848853166045,3.1383054921937372,0.8295511668105895,48608,0.9999794272547728,3.549168861092824,34,1.3966329954542491,0.3308531766562295,-8060.721894234961,-85.09446676811123,0.14112323913504532,48607
homogeneous,3.0,111,iei_100,38.0,0.6033506553944,3.759502419114638,0.8445335690153868,70582,1.0,2.4442209061800457,20,1.7342004212835018,0.5261552272823646,-9908.29608171321,-92.00673189416499,0.13384676398026873,70582
homogeneous,3.0,111,iei_400,62.0,0.9871127529174712,2.5711264238388902,0.848182667364981,40503,0.9997284151791226,4.25938819346715,38,1.2586606745335818,0.2674545043198948,-6421.34737244141,-73.35473154627906,0.13278884760399043,40492
homogeneous,3.0,112,iei_float,53.86206257436161,0.8577091795288383,3.0632241144851697,0.8463051218653455,48810,0.999938537185003,3.566564228641672,32,1.3982362922514948,0.3290518620705595,-7716.1417274591395,-79.58130934663819,0.1362776594714517,48807
homogeneous,3.0,112,iei_100,37.0,0.5949951731056806,3.547538917500369,0.8643635176404598,72158,1.0,2.4125391501981763,19,1.7464346555443822,0.5352899473483117,-10155.681412123633,-93.72110189095511,0.13391370897429988,72158
homogeneous,3.0,112,iei_400,61.0,0.9845851098720892,2.710399154789306,0.81333024256477,41469,0.9996865128168029,4.197930984590899,40,1.269685648542973,0.2721440688376239,-6616.023836832437,-74.86154797222967,0.13402491020128654,41456
homogeneous,3.0,113,iei_float,54.140824136810565,0.8639502536409753,2.977389395983025,0.8526831197274745,48609,1.0,3.560060894073114,29,1.3956233168778116,0.3295794274369592,-7948.298137567549,-82.8880551470314,0.13810113399430268,48609
homogeneous,3.0,113,iei_100,37.0,0.592764099088924,3.585358635276041,0.8659286140432735,72328,1.0,2.3925865501603805,19,1.7556020760747817,0.5412113739279527,-10069.414493768887,-92.76173568807792,0.13359737536303895,72328
homogeneous,3.0,113,iei_400,62.0,0.9947306297951269,2.6902685054398865,0.8037151693649023,40496,0.9997530620308178,4.273286250493876,37,1.2545626088348403,0.2663735859849855,-6500.00940993017,-74.48711574838947,0.13318774847796333,40486
homogeneous,3.0,114,iei_float,53.86769190294536,0.862985016030884,3.141798872987603,0.8323739891925142,48686,0.9999383806433061,3.574929137739802,39,1.3933176403354128,0.32815417990272444,-7917.341861881401,-82.83970416181293,0.13898838144025122,48683
homogeneous,3.0,114,iei_100,37.0,0.5955024249772658,3.853741280492101,0.8600271991184752,72178,1.0,2.4113857408074484,24,1.7473803744277223,0.5356286358209874,-10111.580069847298,-92.9564432703795,0.13444380519609983,72178
homogeneous,3.0,114,iei_400,61.0,0.9682631275245239,2.641887568915995,0.8414883517431261,41391,0.9996617622188398,4.204996255224565,40,1.2694436440997645,0.271636549830895,-6542.609331162747,-74.10341703118578,0.13237433788240863,41377
homogeneous,3.0,115,iei_float,54.06858863045059,0.8679844225545702,3.041044254078083,0.8423662407362505,48663,0.99995890101309,3.560960072334217,32,1.395293080513289,0.3296068748384483,-7984.41438077815,-83.53673245005642,0.14090488706637472,48661
homogeneous,3.0,115,iei_100,37.0,0.591397442687448,3.7187230147646964,0.8813228357381095,72234,1.0,2.3989672453415287,21,1.7524247739182304,0.5393032067988659,-10113.869520973654,-92.72461871610352,0.1341471693568348,72234
homogeneous,3.0,115,iei_400,62.0,0.992318406280336,2.6011543561144372,0.8431848907958102,40584,0.9996303962152573,4.269835403114528,46,1.2554339282360711,0.26695765695268203,-6548.841405553049,-75.37909421170635,0.13350197556766108,40569
homogeneous,3.0,116,iei_float,54.275389219746664,0.8700281763973527,3.2117159966912907,0.8300485178039549,48463,1.0,3.5552689680787406,30,1.395678833667743,0.33010815167576946,-7997.070625505812,-84.45652340296917,0.1405016069657784,48463
homogeneous,3.0,116,iei_100,38.0,0.6028448728163075,3.6368760390362587,0.8526208711291897,70601,1.0,2.440461183269359,21,1.7359215710851128,0.5272225489185394,-9886.955594127603,-91.2707333544458,0.13400141499894913,70601
homogeneous,3.0,116,iei_400,62.0,1.0030047575327603,2.6387058134303327,0.8392271350490013,40611,0.9998522567777203,4.242668242594371,37,1.2583953575259006,0.26841448008165103,-6596.378638632828,-76.16110842860517,0.13338442112823834,40605
homogeneous,3.0,117,iei_float,54.20343315630244,0.860795547552791,3.0481156504975933,0.8310043247922949,48699,1.0,3.5537074683258383,29,1.3969312710395538,0.33028080481724376,-7971.480953118503,-84.25964394576395,0.1405054396180085,48699
homogeneous,3.0,117,iei_100,37.0,0.5907582044511505,3.7164328008779766,0.8494431295677001,72322,1.0,2.392937142225049,20,1.7554175421152376,0.5411061692937662,-10072.670115219678,-93.37727686476353,0.1343972741836763,72322
homogeneous,3.0,117,iei_400,62.0,0.9864977844661817,2.6625734237911582,0.8279612605931487,40753,0.9997055431501976,4.2466076117095675,35,1.2618574523830066,0.2684315921460624,-6417.538577616216,-73.74845443405982,0.13267437523951575,40741
homogeneous,3.0,118,iei_float,54.095402998018585,0.8592331308380691,3.18952451597172,0.8326935336472423,48711,0.9999794707560921,3.5509638480014782,39,1.3990318638729793,0.33066527180855887,-7878.777742074393,-82.57198263844172,0.13891215121003003,48710
homogeneous,3.0,118,iei_100,37.0,0.5925674912459054,3.862850801747007,0.8886896562597005,72316,1.0,2.3918773162232423,24,1.7557452134627756,0.5414243269144927,-10081.693319360982,-92.79437812203314,0.13405068329359576,72316
homogeneous,3.0,118,iei_400,62.0,0.9846050307058131,2.6406078731489195,0.8274180354650484,40716,0.9996561548285686,4.248231653404067,38,1.262144553756892,0.26841833879872223,-6392.574249401942,-72.96892773807275,0.13135087479151125,40702
homogeneous,3.0,119,iei_float,54.29114604407351,0.8681455714895153,3.126620967835838,0.8320391686984321,48517,0.9999587773357792,3.554382999773275,34,1.3944729876827058,0.33033808940672527,-8124.942539329702,-86.14008660244718,0.14172828551444633,48515
homogeneous,3.0,119,iei_100,38.0,0.6048642248490848,3.4817546892632665,0.8724140901794842,70733,1.0,2.438013374238333,20,1.735229543054741,0.5279198241781753,-10062.756280889229,-93.4932970069463,0.13562973908646853,70733
homogeneous,3.0,119,iei_400,62.0,0.9966721428872319,2.690638269596513,0.8242688695326749,40621,0.9998522931488639,4.245291844120036,35,1.2578970484638798,0.26821121253925473,-6597.233447720409,-76.411831551007,0.13434854937627766,40615
uniform,3.0,100,iei_float,4.512880949954133,0.9872775840992439,2.437876917466392,0.8862737000118586,38455,0.9986477701209205,4.189702249382395,86,1.2751927448217355,0.27555730571519343,-6289.674029058047,-70.91647313582334,0.13628609273075626,38403
uniform,3.0,100,iei_100,4.0,0.8892210111909015,2.839980105701534,0.8853556640759227,44167,0.99927547716621,3.647859261439536,75,1.3808165639037906,0.3227778304072274,-7269.784241600465,-76.87518935889942,0.1399883722842521,44135
uniform,3.0,100,iei_400,5.0,1.11584251619691,2.1965685809642723,0.8607823871865872,32968,0.9972094151904878,4.887011647658335,70,1.162800976528116,0.2325979161177269,-5264.0988238750015,-67.64458275680734,0.1294609259592727,32876
uniform,3.0,101,iei_float,4.493490748674982,0.9815023685991427,2.5099760897766576,0.8670475530853381,38419,0.998958848486426,4.208464561805357,58,1.2721701985044245,0.27336978874144935,-6155.1979316947245,-70.29307816859368,0.13354547798256278,38379
uniform,3.0,101,iei_100,4.0,0.887256514271096,2.776861093031404,0.8850981585121981,44062,0.9994553129680904,3.6694884480958647,46,1.3774202192553044,0.3197514711974466,-7064.756567178126,-73.74823676478321,0.138983247808471,44038
uniform,3.0,101,iei_400,5.0,1.0916722259283966,2.190378713227997,0.8533479788939466,32878,0.9970192834113997,4.917726139059553,71,1.1626776444607128,0.23111762975106143,-5055.6702183808875,-64.38982012777312,0.12442603348610218,32780
uniform,3.0,102,iei_float,4.469958335450435,0.9804551539491299,2.5251895591802116,0.8792208621970403,38942,0.9985362847311386,4.150120692311643,77,1.2818147929622494,0.279095882800785,-6480.063202234262,-73.97544430162664,0.13846406277060502,38885
uniform,3.0,102,iei_100,4.0,0.8927098674521355,2.8362907453720467,0.8822613279198717,44165,0.9992980867202536,3.6593229933205027,72,1.3761898200509162,0.32148795001734676,-7395.449487152977,-78.37379133655209,0.14243100052806895,44134
uniform,3.0,102,iei_400,5.0,1.1097588084917194,2.207357746699506,0.8567784503700822,33117,0.997614518223269,4.8800917957544465,131,1.1627520850486714,0.23254118981443983,-5284.628633786574,-67.60632693694062,0.1279434478942471,33038
uniform,3.0,103,iei_float,4.477324032974002,0.9682298192231967,2.5227823296813745,0.8752333922693517,38961,0.9984599984599984,4.1552834886168215,75,1.2854745226357043,0.2788309813110019,-6240.061316256875,-70.58545488388977,0.13622555703311814,38901
uniform,3.0,103,iei_100,4.0,0.8834630208712093,2.7743979404932464,0.8928631015317332,44382,0.9992564553197242,3.647740074805101,61,1.383305580511534,0.322862095490552,-7154.255310440883,-74.47990321862876,0.14016548574767718,44349
uniform,3.0,103,iei_400,5.0,1.0914355043291237,2.2295166584630404,0.8561446098603553,33269,0.9966335026601341,4.866211788752292,78,1.1742244070600751,0.23518426854954394,-5129.7872767037,-65.14632446222113,0.1264515742817376,33157
uniform,3.0,104,iei_float,4.504536165173711,0.9843869516310462,2.480714644643124,0.8793319750869354,38478,0.9987265450387234,4.191226155205572,61,1.2755131737730192,0.2753909093694151,-6253.4424416960155,-71.10281664798448,0.1354423978960815,38429
uniform,3.0,104,iei_100,4.0,0.8859334853255166,2.7727020241212776,0.8943515480277616,44363,0.9994139260194306,3.6352365710163874,56,1.3858103945622968,0.32364532961373815,-7095.010195019294,-73.50623691221148,0.1381784627308107,44337
uniform,3.0,104,iei_400,5.0,1.0959784639050654,2.196680212025066,0.861441801145667,33174,0.9973473201905106,4.861337191776693,69,1.1696447277010389,0.23408311905354662,-5182.59024990009,-65.45487493315878,0.12526252872756322,33086
uniform,3.0,105,iei_float,4.460395568717224,0.9730892488695728,2.589079579780572,0.8668356731815368,39036,0.9986678963008505,4.147351163028999,86,1.2856063667381026,0.279095535213136,-6282.045089652969,-71.74607576047093,0.13218759732975488,38984
uniform,3.0,105,iei_100,4.0,0.8759751805217896,2.824299905598245,0.8845513425411632,44364,0.9993463168334685,3.6492651699576233,52,1.3849544632227317,0.32233638399589504,-6973.379030376613,-72.8815155618074,0.13471490269684833,44335
uniform,3.0,105,iei_400,5.0,1.0864374140302613,2.215128184671018,0.8531339240308993,33077,0.9970372161925205,4.894518849956163,70,1.1704595656839718,0.23270922973551184,-4943.7627136090405,-62.740458237095076,0.12041780262983473,32979
uniform,3.0,106,iei_float,4.489438717938965,0.9804245810055866,2.5345101522111824,0.8729133047074283,38715,0.9984760428774376,4.1826940462353095,71,1.2783276262371448,0.2767930733380646,-6324.440017282473,-72.45050686042455,0.13567747070901837,38656
uniform,3.0,106,iei_100,4.0,0.8897291401563352,2.810571687005337,0.8894146817865416,44337,0.9991429280285089,3.6523219884069738,62,1.3816500552538802,0.3228069151337397,-7246.483074171204,-76.0575272448764,0.14095605423634627,44299
uniform,3.0,106,iei_400,5.0,1.1077735599933982,2.2313642036897803,0.8512248505887365,33082,0.9969469802309413,4.8948975273562665,61,1.1648448477821898,0.23289353982243505,-5226.944176730693,-67.18588993451927,0.12746747514861734,32981
uniform,3.0,107,iei_float,4.472958938115865,0.9812386075667986,2.5054436188752116,0.8776520237200851,38897,0.9985603002802272,4.167339383500013,83,1.2801625530591263,0.277684040519779,-6373.319315150817,-72.23609738669707,0.1368397591729,38841
uniform,3.0,107,iei_100,4.0,0.8799781181619256,2.7763513387876713,0.8931282054351458,44528,0.999393639956881,3.6403386633129715,63,1.383268317318242,0.3231180132077498,-7215.961997456463,-74.92051492118632,0.13999942632743267,44501
uniform,3.0,107,iei_400,5.0,1.1044368980682515,2.188703783170787,0.8587691600565319,33055,0.9972167599455453,4.903857207684163,83,1.1623807677853666,0.23168165521385192,-5173.7380677550855,-65.98758104795786,0.12659313234469005,32963
uniform,3.0,108,iei_float,4.494845032977796,0.980802009509285,2.558250624975926,0.8683624583018665,38636,0.9985505745936433,4.177347551506367,93,1.2788792191048035,0.2770581617123449,-6317.231585951498,-72.68452759031287,0.13595268073556546,38580
uniform,3.0,108,iei_100,4.0,0.8823443437591347,2.797870490933857,0.8899199731981045,44393,0.9995044263735273,3.6356182280990246,67,1.383764758164089,0.3233125111136401,-7188.830911243922,-74.94337793279858,0.13984447609434142,44371
uniform,3.0,108,iei_400,5.0,1.0984527283739882,2.2446447753945153,0.8461703537961591,33285,0.99735616644134,4.848910920835211,93,1.1713245804772736,0.23479964461692038,-5218.718167422169,-66.14675000868387,0.12645637599271253,33197
uniform,3.0,109,iei_float,4.505309503661617,0.9858175006689858,2.577108034882781,0.8631696394836947,38608,0.9985754247824286,4.179496477414007,84,1.2774884543983251,0.27666243402328283,-6336.695021122797,-73.13404186838245,0.13413172608687346,38553
uniform,3.0,109,iei_100,4.0,0.8832925600805871,2.830299513732487,0.8892791194493384,44566,0.9993492797199659,3.6207422698918457,105,1.3887450506884296,0.32549789135259577,-7185.511320230017,-75.25824318259087,0.13757306208252845,44537
uniform,3.0,109,iei_400,5.0,1.1075345081564734,2.2208399551959443,0.8540856049827757,33169,0.9973469203171637,4.864843679339142,120,1.168578266071469,0.23369054537184203,-5178.19063328236,-65.85007729293241,0.12515234860090052,33081
uniform,3.0,110,iei_float,4.473315042801112,0.9858716900657544,2.5104555863073945,0.876815831037771,38762,0.9987358753418296,4.179325112223312,84,1.2787527606454905,0.276388975634725,-6254.683844704284,-71.17965340534968,0.13418249622035594,38713
uniform,3.0,110,iei_100,4.0,0.891439205955335,2.811345199766732,0.8848282898929681,44274,0.9992772281700321,3.659009802592944,57,1.3810402119587994,0.32163883640599544,-7118.750081261671,-74.79135968364332,0.13984093071241444,44242
uniform,3.0,110,iei_400,5.0,1.1023186320624205,2.2336075176284864,0.8472026726290555,33104,0.9969490091831803,4.893638231029483,84,1.167010264609198,0.23314502942825943,-5164.769701988818,-66.07127929666626,0.12661284309879306,33003
uniform,3.0,111,iei_float,4.524877596509834,0.9868908778591448,2.4728405602608468,0.881504803503377,38565,0.9990146505899131,4.191520809023726,56,1.2719084538632384,0.27444080240724744,-6340.486524383443,-72.3676649394729,0.1370157341719429,38527
uniform,3.0,111,iei_100,4.0,0.8851996527777778,2.905889062722187,0.8691745782062066,44627,0.9995742487731643,3.622156990162906,59,1.3847475672425222,0.3243392345974744,-7302.208069552824,-77.05438710486479,0.14102623299146605,44608
uniform,3.0,111,iei_400,5.0,1.1000055099454515,2.2108269440551465,0.858561552007711,33293,0.9978373832337127,4.855254858378638,83,1.16613983779021,0.23327638092348868,-5256.950263471998,-67.05741513351936,0.12728837135166074,33221
uniform,3.0,112,iei_float,4.477904408965149,0.9855624446412755,2.566136274433734,0.8646179466010411,38987,0.9986918716495242,4.149126631954241,85,1.2834841807790216,0.2787484390196948,-6346.873814563955,-72.3305399000994,0.13615150298447887,38936
uniform,3.0,112,iei_100,4.0,0.8863710881999344,2.8714588578159073,0.8789875894870199,44347,0.9993686156899001,3.647642456084966,49,1.3822404605647751,0.32242434142249377,-7159.515479554132,-75.58913093755227,0.13859830927104422,44319
uniform,3.0,112,iei_400,5.0,1.0939464108501489,2.2085429244280514,0.8464712616432543,33105,0.9974928258571213,4.886331369883703,78,1.1671727236572185,0.23217854661372678,-5029.941138000571,-63.570081593559905,0.12463313880734689,33022
uniform,3.0,113,iei_float,4.471305672835783,0.9721854304635762,2.546269591618024,0.8724525751267144,38933,0.9984332057637479,4.1533660390928,72,1.2857277741575412,0.27924503853220706,-6277.491897300304,-71.21965739682858,0.13590193862691005,38872
uniform,3.0,113,iei_100,4.0,0.8838222480395005,2.8378294650854716,0.8816835774407539,44362,0.9990983273973221,3.645079121770885,52,1.3853018350123119,0.3236999531836009,-7133.103668784233,-74.7171785755376,0.13980632740975718,44322
uniform,3.0,113,iei_400,5.0,1.0860599395105857,2.197616284169119,0.8601574355758864,33074,0.9968555360706295,4.8891274112596,83,1.17081537586561,0.23360759879689824,-5046.794664835844,-64.00748780526267,0.12575025390306896,32970
uniform,3.0,114,iei_float,4.488183544303798,0.9794141287844959,2.58249050015971,0.8662220836747392,38954,0.9986650921599836,4.163320839965087,73,1.2812844652299287,0.27769650491567055,-6321.750351106837,-72.7413654974864,0.13436566166779665,38902
uniform,3.0,114,iei_100,4.0,0.8903286863465948,2.895337577238657,0.8771724619642256,44314,0.9992553143476103,3.65974635555355,54,1.3790556347978526,0.321505466163281,-7236.037621895453,-77.22882893931221,0.13885231051016095,44281
uniform,3.0,114,iei_400,5.0,1.1030464458132179,2.2357432831100903,0.8482846667624858,33063,0.9970964522275656,4.9051205274778455,68,1.1621346293879622,0.2317472462616897,-5194.502874875285,-67.0867542467085,0.12633814661853976,32967
uniform,3.0,115,iei_float,4.473051417526593,0.9731102084069233,2.5258163804370577,0.8777820949996092,39043,0.9985400712035448,4.136157569858874,71,1.2898992596459617,0.28024322112518807,-6195.703433556841,-69.98833906506846,0.13526003746247206,38986
uniform,3.0,115,iei_100,4.0,0.8854945293034341,2.797717963652311,0.8875155437695862,44438,0.9993474053737792,3.6340069310049956,66,1.3873943757120113,0.32419973656229983,-7078.078762054893,-73.57349690437546,0.1401978951961385,44409
uniform,3.0,115,iei_400,5.0,1.0830989798731734,2.2078683391997656,0.8596741834366455,33175,0.9970761115297664,4.867761868877166,117,1.1716920468695182,0.23425191479817337,-5109.511160290527,-64.80373009327926,0.12552852134042874,33078
uniform,3.0,116,iei_float,4.466623823673511,0.9810432852386237,2.6325628510917256,0.8541008450422116,38862,0.9985075394987392,4.152230971128609,69,1.283822465134337,0.2790424021612795,-6346.280960017607,-73.12526695869764,0.13485776006501468,38804
uniform,3.0,116,iei_100,4.0,0.8931406102089856,2.850971234320259,0.8799846238402178,44286,0.9993225850155806,3.6436797181953664,66,1.3804892284065229,0.32300825257232124,-7342.123610080733,-77.6061032479172,0.14060793902439966,44256
uniform,3.0,116,iei_400,5.0,1.0983861128057235,2.198181798325744,0.8581446628605911,32931,0.9971759132732076,4.9000637697002825,81,1.1619439983359232,0.23194394359196013,-5209.324929731095,-66.82666597863523,0.12608600432722314,32838
uniform,3.0,117,iei_float,4.465502449812213,0.9756904102243275,2.6016008728594917,0.8668536288483648,39030,0.9983089930822444,4.139046887009992,65,1.2848063585767715,0.28052620227212843,-6518.817716014582,-74.9746514607038,0.1373230493021407,38964
uniform,3.0,117,iei_100,4.0,0.890094581714202,2.8535028437936094,0.8787747999306994,44297,0.9992776034494435,3.64690611102332,69,1.3812245767585,0.3227038145660619,-7254.657698709414,-76.37284505605474,0.14011570345684482,44265
uniform,3.0,117,iei_400,5.0,1.111591072714183,2.2511663146035654,0.8525859273475533,33255,0.9968726507292136,4.857825890843483,63,1.168937067702723,0.23500836658439878,-5349.9657562064285,-68.69828044842771,0.12858574462523248,33151
uniform,3.0,118,iei_float,4.466227640829403,0.9774246381302288,2.5255169322063136,0.8780356817841829,38887,0.9986885077275182,4.152878854115771,78,1.2813342645669454,0.27834082914216896,-6396.152702765247,-73.10258785169782,0.1355759874722835,38836
uniform,3.0,118,iei_100,4.0,0.8878048780487805,2.8598590057432927,0.8829885592738734,44335,0.9992782226232096,3.6425623096876056,60,1.3809214103826815,0.32325260792840926,-7354.80841298062,-78.09842109529328,0.14105163222646405,44303
uniform,3.0,118,iei_400,5.0,1.0965346534653466,2.2615729510238602,0.8502129394381752,33131,0.9968911291539646,4.87437747125049,77,1.167860187150099,0.2340912230041019,-5256.776064159713,-68.0166168668687,0.12547923806731834,33028
uniform,3.0,119,iei_float,4.446555623839784,0.9834127404270337,2.547639930237107,0.8676376351736295,38962,0.998665366254299,4.158744417637698,65,1.2805495047908355,0.278139328905081,-6425.086057023699,-73.12604769625833,0.1353798497694456,38910
uniform,3.0,119,iei_100,4.0,0.8873337741532584,2.7561427130785243,0.8907143115377845,44098,0.9994784343961177,3.6743843258197653,53,1.373027373295118,0.3192134853667391,-7281.965627901383,-76.40392995533347,0.14018017755369871,44075
uniform,3.0,119,iei_400,5.0,1.1038824181919025,2.219402688057982,0.8552955127547162,33007,0.9969097464174266,4.90904959554034,70,1.1634659909586933,0.2321899890375027,-5183.451031485589,-66.75144402250206,0.1245912398695837,32905
mixed,3.0,100,iei_float,4.425828243884131,0.6397236287918224,1.9343934566927519,0.9829254262008462,31303,0.9805449956873143,4.81640737309523,304,1.5518390889653393,0.33289429772533485,1681.6456308177897,14.26806102974223,0.06663632882927184,30694
mixed,3.0,100,iei_100,4.0,0.6207721359630718,1.982860847227042,0.981437108597377,34240,0.9841705607476635,4.403271028037383,304,1.5893891827858315,0.35087160397028405,1913.2255771968819,15.178635374888636,0.06487801918743996,33698
