distribution,n,seed,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,ks_iid_p,lognormal_a,lognormal_b,lognormal_bound_hit,aic_powerlaw_minus_lognormal
borel_critical,1000,248,1.4496094185006694,0.24649211176562769,199.67498572817485,9.654719484319662,0.0174332581680543,1000,0.13,1.4496094185006694,0.0,False,-2.0
borel_critical,1000,249,1.3965898781097916,0.23366358736279946,172.9137694387778,8.526222357796298,0.006854586925686856,1000,0.98,1.3498789447587292,0.017539660914267195,False,-1.7358678908103684
borel_critical,10000,200,1.4731548924442652,0.25755991051429084,1917.9142667273013,28.593995487296553,0.002881906548597435,10000,0.855,1.459689333498462,0.005170490661980759,False,-1.7837257548235357
borel_critical,10000,201,1.4926897092785172,0.26444894058798474,1947.3405511332546,28.969329100667466,0.0023576964269670375,10000,0.945,1.4918653393589754,0.000318276319145271,False,-1.9991931192344055
borel_critical,10000,202,1.4649387087982344,0.2542224385666949,1923.794016986582,28.951927477400204,0.0023154639012005207,10000,0.925,1.4643814100325883,0.00021329672294134977,False,-1.9996286364257685
borel_critical,10000,203,1.463916027149411,0.2535485448634258,1934.4581847134032,28.886811558978525,0.0037838657035641488,10000,0.535,1.4584786549857547,0.00208092170811442,False,-1.9646463389726705
borel_critical,10000,204,1.479328501988844,0.2641469619633715,1763.2890643094765,26.400519121134035,0.007433974002842181,10000,0.015,1.40048441467176,0.030439993721326334,False,5.383830070131808
borel_critical,10000,205,1.4834056120877417,0.2632020764810252,1857.6832350538277,27.659724867692745,0.003648749705667975,10000,0.63,1.4476090284057654,0.01380615148487384,False,-0.47684021427994594
borel_critical,10000,206,1.482336760881081,0.2645569469116198,1792.191590096921,26.79506048489032,0.006509493146926504,10000,0.07,1.413140515284839,0.026727015404951746,False,3.6852956334114424
borel_critical,10000,207,1.471563931259821,0.25879877122014605,1848.1622284842363,27.816459045285725,0.0046965034180646015,10000,0.355,1.4324114484412012,0.01504655332541055,False,-0.17262504703830928
borel_critical,10000,208,1.4616983245304827,0.253595144076187,1900.1969513636227,28.877631160608722,0.0031227992927672643,10000,0.775,1.4546089349082307,0.0027115090429597564,False,-1.939871851245698
borel_critical,10000,209,1.4712211153266939,0.2579510230702231,1874.9254049659214,28.225420746462643,0.005462286179413189,10000,0.16,1.4403962984392296,0.011839689177281933,False,-0.8668535486212932
borel_critical,10000,210,1.4666981236783077,0.253641759082214,1971.6506021620003,29.769532584201777,0.003999309134930185,10000,0.495,1.4666981236783077,0.0,False,-1.999999999985448
borel_critical,10000,211,1.471288797392825,0.2596030311531946,1814.068584295756,27.38765719225498,0.004708676567268144,10000,0.29,1.4337744938453654,0.014414486972788887,False,-0.3221232798168785
borel_critical,10000,212,1.4765995010490105,0.2593945875864474,1899.5476985630241,28.450769876406767,0.002554807149046767,10000,0.93,1.4658541193781203,0.004129875904285847,False,-1.8623841553344391
borel_critical,10000,213,1.4772430033299262,0.2609164112751451,1852.2448194870283,27.365476337227147,0.0045583374789938125,10000,0.3,1.434607937825056,0.016417519264239153,False,0.16354353734641336
borel_critical,10000,214,1.4584123913759566,0.2560335020195048,1759.5525698617366,27.151229204125364,0.0061338240232076124,10000,0.095,1.412105587641851,0.01772865332445449,False,0.5636194863109267
borel_critical,10000,215,1.4911663363370469,0.2671521422102213,1826.2335173290246,27.34450613508889,0.004955410263134119,10000,0.225,1.4377687628003215,0.020665356596323983,False,1.3799408033883083
borel_critical,10000,216,1.474092917343489,0.26293123552507625,1731.5222762196374,26.38090854688087,0.006699419612456126,10000,0.07,1.3964828172853478,0.02991124528547638,False,5.164432248144294
borel_critical,10000,217,1.4709965688046243,0.25660393636235024,1922.3226527340412,28.90738105345727,0.004302528042561482,10000,0.435,1.470138787908977,0.0003289290529367411,False,-1.999121517437743
borel_critical,10000,218,1.4844353577215568,0.26040496142327796,1976.4005679417237,29.553883040064026,0.0033708922719887235,10000,0.685,1.4844353577215568,0.0,False,-1.999999999985448
borel_critical,10000,219,1.4723362929001471,0.25557343847362934,1980.8533552692418,29.525128710186106,0.0032070441600077215,10000,0.715,1.4723362929001471,0.0,False,-2.000000000007276
borel_critical,10000,220,1.475470041628368,0.25890250937366255,1901.4278872450782,28.116027849998588,0.004284852041702147,10000,0.375,1.4565705155043713,0.007264395385078218,False,-1.5742828262154944
borel_critical,10000,221,1.4722433198780802,0.25859152652798933,1865.8648673255555,28.147537008923006,0.003680650262825824,10000,0.61,1.4551470948194551,0.006563962132996333,False,-1.6513437016037642
borel_critical,10000,222,1.4748399038979993,0.2609023740053461,1817.6192137047005,26.8063141155757,0.00677863231990905,10000,0.035,1.409717942954857,0.025087503977492365,False,3.0460451749677304
borel_critical,10000,223,1.4864152497199843,0.26413977986983594,1867.1081884452856,27.595785918398374,0.005602024414671669,10000,0.165,1.4413764853609292,0.017396050992352384,False,0.4084344560687896
borel_critical,10000,224,1.479793477530487,0.259672581623412,1935.8679619107104,29.119115500964327,0.003775878266765287,10000,0.525,1.4792621189476862,0.00020431509421506028,False,-1.9996636397045222
borel_critical,10000,225,1.4777702986714214,0.2607761019115108,1865.1724403233425,27.761892074032698,0.0038540776887290296,10000,0.51,1.4483165029412854,0.011335714473845944,False,-0.9670516766636865
borel_critical,10000,226,1.471676828843469,0.25943625138202364,1825.9755753274019,27.437121935243848,0.007287316048942616,10000,0.03,1.4312243083342804,0.01554779053724588,False,-0.04940982181142317
borel_critical,10000,227,1.4690225562831518,0.2557965134042529,1923.9173102935174,28.78026264871451,0.0020632996377245583,10000,0.985,1.4668490764826614,0.0008329960240528115,False,-1.9943573687123717
borel_critical,10000,228,1.4729170000369525,0.2555396706321319,1990.6281254482467,29.5469048748615,0.004086593824047857,10000,0.485,1.4729170000369525,0.0,False,-1.999999999985448
borel_critical,10000,229,1.4730404354914821,0.259505718716999,1843.3339993914526,27.513868669115137,0.007074471615767464,10000,0.035,1.4202451375657317,0.020313770925703783,False,1.3197416358743794
borel_critical,10000,230,1.4629913566681356,0.25615554017854936,1822.0329935261623,27.33695189093375,0.005437551688332931,10000,0.195,1.4111987559819277,0.019863357485362915,False,1.2028284852276556
borel_critical,10000,231,1.4747950067246922,0.2615002027189912,1794.7603595263479,26.572653599918826,0.006565746391666183,10000,0.065,1.404010869943807,0.027276663223231322,False,3.9603050442019594
borel_critical,10000,232,1.4779955691144,0.26064293824516427,1873.4199126027966,28.074736874993654,0.004812876616605677,10000,0.295,1.4430647155779703,0.01344852812027613,False,-0.547559672188072
borel_critical,10000,233,1.4553832094940429,0.25259342169729904,1845.866129687449,27.960768118462404,0.004337167463207781,10000,0.385,1.4317485785942123,0.009029413559695084,False,-1.3311305001188884
borel_critical,10000,234,1.4632717262125663,0.25600639704305794,1831.7736540452483,27.365239198802232,0.005347493953834326,10000,0.175,1.4166534911316753,0.01787566863072481,False,0.5951968176377704
borel_critical,10000,235,1.4816885178183643,0.25935987726476917,1975.2456309336692,29.047111797996486,0.002774218967395381,10000,0.865,1.4816885178183643,0.0,False,-1.999999999992724
borel_critical,10000,236,1.4615744918215992,0.2546109228928086,1859.7591852297799,28.22805835005749,0.002845656033252708,10000,0.875,1.4412440716151935,0.007780870621617365,False,-1.5057342591680936
borel_critical,10000,237,1.4762550552577576,0.2602302366072621,1863.3326868342592,27.95338043473998,0.0028277033752670544,10000,0.85,1.4569736534778033,0.007413160831520415,False,-1.5569988799106795
borel_critical,10000,238,1.4586740544359795,0.2538217079254884,1847.2574596481027,27.95340982110334,0.006350717103468129,10000,0.08,1.4291845895690332,0.011281254932172888,False,-0.9597173350703088
borel_critical,10000,239,1.47150169127225,0.25760788259135503,1891.9204316174546,28.40113738081681,0.006110327695552198,10000,0.095,1.4418761181424924,0.011379354126504045,False,-0.9533337973480229
borel_critical,10000,240,1.4905143422225553,0.26444894058798474,1915.5934787160152,28.05831970892542,0.00551416124105919,10000,0.145,1.466392154881393,0.009318625682638545,False,-1.3093151692155516
borel_critical,10000,241,1.4599010612726477,0.253641759082214,1872.088697546413,27.906948720270766,0.004398511649125525,10000,0.41,1.4438240622515386,0.006148419456379851,False,-1.6907455492328154
borel_critical,10000,242,1.4634088936024856,0.2558574145523653,1839.4133516000893,27.62169219155492,0.008301279781872173,10000,0.01,1.4094841442917763,0.020686116302907936,False,1.4713130360032665
borel_critical,10000,243,1.460549853861112,0.25298395414163777,1906.6731072989796,28.854930543977886,0.002613255957763738,10000,0.91,1.4555591471684113,0.0019079255776806691,False,-1.9701919534272747
borel_critical,10000,244,1.4676605580694275,0.25817796092056433,1814.2908398295035,27.12549369143455,0.005267746941636842,10000,0.15,1.4123941776447466,0.0212309519132317,False,1.6422441799659282
borel_critical,10000,245,1.4743392837573115,0.2593668186378073,1867.5251570430146,27.900021057512152,0.0044689525744444625,10000,0.45,1.4397750674232306,0.013291706687277213,False,-0.5765581752129947
borel_critical,10000,246,1.466190509586534,0.25517550299015523,1905.9584740856235,28.51758924699995,0.005840897600522421,10000,0.145,1.451078438583507,0.005790528848108731,False,-1.7271533721504966
borel_critical,10000,247,1.47586960943452,0.25965866875519694,1879.0106476675587,28.06959073503527,0.0027995492676097244,10000,0.875,1.4509588807269052,0.009579176233405783,False,-1.2606470839091344
borel_critical,10000,248,1.4686972896090804,0.258771120760967,1807.2396722735161,26.948966305496374,0.00603600548544414,10000,0.095,1.4258916637179697,0.016438704907674826,False,0.1855218679556856
borel_critical,10000,249,1.479531691404043,0.25945014208084793,1940.3468893712022,28.940436129987184,0.0033113121723790107,10000,0.72,1.479531691404043,0.0,False,-1.999999999992724
exponential,1000,200,1.0932578798563757,0.2015133999061453,-121.40523081643767,-9.278208801154257,0.1068519665485465,1000,0.005,-0.3903606626489213,0.5231666053231534,False,225.05353339466546
exponential,1000,201,1.0912435137453134,0.20106778442721396,-122.08288125213086,-8.647696613357466,0.10809313810596999,1000,0.005,-0.3940418756972481,0.5233255329818919,False,225.379198662622
exponential,1000,202,1.084751112308366,0.19708445938119667,-112.61543624477983,-8.419486827892184,0.10218673205507678,1000,0.005,-0.3236497189159374,0.4941542549771313,False,204.63247347456036
exponential,1000,203,1.0837585624960777,0.20106778442721396,-132.0491174333111,-10.300681653968526,0.1070899344646783,1000,0.005,-0.45191320944511115,0.5398830276518375,False,238.55259256066256
exponential,1000,204,1.0815479497575264,0.20106778442721396,-134.98301207605718,-10.284490915765073,0.10834692665253198,1000,0.005,-0.4738298554779927,0.5464953354802133,False,243.79688999419523
exponential,1000,205,1.146587078195262,0.21733579025092375,-118.6429559037494,-8.440554989564921,0.10986495843453759,1000,0.005,-0.3017621788991041,0.5220451643099637,False,218.17367650992855
exponential,1000,206,1.1537158476501066,0.22145033204325626,-126.34443888547563,-8.789346972970064,0.11299133727744942,1000,0.005,-0.3837236711020809,0.5571459338471842,False,242.79565762452967
exponential,1000,207,1.1009337273903466,0.20412985688030671,-122.88396112334381,-9.29741751391623,0.10776139268566903,1000,0.005,-0.39438453242867766,0.5291372990021098,False,228.6659288635674
exponential,1000,208,1.0720348056317572,0.19916962053741977,-138.9531184430778,-10.90319909799177,0.11464007539208854,1000,0.005,-0.513271013345782,0.5550427469019309,False,251.33867220259071
exponential,1000,209,1.072216439062144,0.19851423433296622,-135.7311763694648,-10.646222271494896,0.12058557724253682,1000,0.005,-0.4692608671114739,0.5393239820120164,False,239.31643871480446
exponential,1000,210,1.0919355714725842,0.2035386223586586,-132.28536247627238,-9.652065252474358,0.11872475391812753,1000,0.005,-0.46061073565173694,0.5479068304195348,False,243.73181777815262
exponential,1000,211,1.0906566316522923,0.2035386223586586,-133.99255452643249,-10.780164682957494,0.11740710653781461,1000,0.005,-0.402797171549146,0.5261570058821937,False,227.54299182229715
exponential,1000,212,1.0991116992230854,0.19781895052443377,-96.79524148575464,-6.693520349502516,0.1027449361791114,1000,0.005,-0.21360688491374397,0.46242768486155533,False,180.9025836398141
exponential,1000,213,1.1084188216898756,0.20717536788881857,-126.37936877417596,-9.273856599691083,0.10883890884045477,1000,0.005,-0.40280691488544523,0.5366569428902799,False,233.4173457499328
exponential,1000,214,1.0719017111699092,0.19768901771616837,-132.38191553025314,-9.666448697045192,0.11768001559755836,1000,0.005,-0.4952758695967466,0.5484900979169661,False,246.32983445306763
exponential,1000,215,1.1449778420774326,0.21320267555679878,-102.99481157799904,-7.090663490566102,0.10161745708262176,1000,0.005,-0.23142426789842585,0.4948725227169325,False,199.06431838433855
exponential,1000,216,1.0646463525992278,0.19631148123243625,-135.61144443228912,-10.005840262232471,0.11808964758149901,1000,0.005,-0.5936973305240875,0.5794858018256269,False,271.11833594951713
exponential,1000,217,1.0964422710929949,0.20290502271669164,-123.41314740548478,-9.823174941486112,0.11305787796936112,1000,0.005,-0.4007113156539667,0.5287955619500948,False,228.89650396576144
exponential,1000,218,1.1311867995945892,0.20929505314480357,-104.8165159804648,-7.529207432538926,0.09483921967843101,1000,0.005,-0.20752149183369942,0.47811337082950267,False,188.82837257991923
exponential,1000,219,1.0743344685185559,0.20053514305624032,-142.11625194562245,-10.689350941410376,0.12460534780036492,1000,0.005,-0.5718442343116148,0.5775464742815227,False,268.5170160136295
exponential,1000,220,1.1262061232691938,0.2078779665856843,-105.36092049507643,-7.113422543779561,0.10346891780972112,1000,0.005,-0.2702360685353363,0.49837464024474043,False,203.58038465003756
exponential,1000,221,1.0960194457958519,0.2012903928287511,-116.70391282007527,-8.58949025096799,0.11348365050727194,1000,0.005,-0.32018493102931267,0.4993003331776746,False,207.3037187742957
exponential,1000,222,1.114553564600909,0.21072826367824687,-133.75619362641262,-9.920184838122116,0.11394533812416074,1000,0.005,-0.458408215012235,0.5608090552729219,False,250.79696409536064
exponential,1000,223,1.0882333029624096,0.19351786508240576,-91.5774086081927,-6.530624389374293,0.09311103783101027,1000,0.005,-0.17615932213237165,0.4430214980587698,False,168.44392440699085
exponential,1000,224,1.081292117394435,0.1952882983022678,-108.96757081104518,-7.955548822956784,0.10538004526518885,1000,0.005,-0.27813229121827726,0.4758503585189819,False,191.8141173313379
exponential,1000,225,1.0750248121512218,0.18703700517065536,-78.84553297559626,-5.384414828142314,0.09638392777449134,1000,0.005,-0.1289720952305301,0.4191746288885092,False,153.36168145496504
exponential,1000,226,1.134600034980691,0.21063220802925636,-106.02312319710626,-7.570298295563334,0.09980339026964513,1000,0.005,-0.23571791693854982,0.4904707001357848,False,197.10324438663974
exponential,1000,227,1.1020514029404733,0.2036748129852326,-119.34319475150598,-8.44538139564743,0.11182427618753688,1000,0.005,-0.36254646574485544,0.5181835240423842,False,220.45964467927843
exponential,1000,228,1.0773583926728296,0.19360159812541605,-106.39881451634204,-7.637262049201666,0.1068688687417636,1000,0.005,-0.2641986958927842,0.46868780374900726,False,187.0647317283392
exponential,1000,229,1.0724799814404786,0.20075679995446954,-145.56512194053207,-11.406129154904113,0.12264739837013494,1000,0.005,-0.5618408545461694,0.5728046849768305,False,265.0300174957274
exponential,1000,230,1.0449876835698237,0.18699730817246812,-117.8892888412522,-8.637668545092266,0.10793625691939612,1000,0.005,-0.44746497325954276,0.5158157856627344,False,224.02942304026328
exponential,1000,231,1.0878246530414426,0.2001813115390308,-122.62877548649872,-9.377839071409282,0.10830347447153654,1000,0.005,-0.39145081437858403,0.5203952829593254,False,223.55417079775998
exponential,1000,232,1.105992702744027,0.20236448592479467,-108.15159382188443,-7.863891362161598,0.10268376941480178,1000,0.005,-0.2916172302537676,0.49460614683942516,False,202.95712425102556
exponential,1000,233,1.0511681728164195,0.18883680075785336,-118.53230771191852,-9.149992402554973,0.1058595546240324,1000,0.005,-0.40528092078598327,0.5043833064874303,False,214.99812303315593
exponential,1000,234,1.1032772980352714,0.20335726555528633,-116.27021619983303,-8.596125144492067,0.10944110488040393,1000,0.005,-0.3452322993380288,0.512585053120417,False,216.23235600476437
exponential,1000,235,1.130521952613135,0.21044031575837446,-110.76238708489947,-7.7608482906797205,0.10105639012935896,1000,0.005,-0.29308682239295647,0.5093198584089447,False,210.9260882342187
exponential,1000,236,1.0710970227172485,0.19231008247549092,-108.6792291448421,-7.82372315527427,0.10655013545795566,1000,0.005,-0.30041090897425354,0.478190248281036,False,194.31464708494332
exponential,1000,237,1.1103968116945655,0.20587428077121755,-117.92591537265915,-8.680415117061036,0.1013392282665817,1000,0.005,-0.3155860377180894,0.5058850159695463,False,210.62721778133255
exponential,1000,238,1.0699400533257002,0.19541573412510788,-124.54728230494459,-9.086710793045023,0.11801801422060398,1000,0.005,-0.4476342149338301,0.5302267749441254,False,232.66106462906737
exponential,1000,239,1.1061034987614402,0.2083485574610474,-134.6955501340884,-9.600217825895768,0.11552965528759396,1000,0.005,-0.5168618032697344,0.5771163357767075,False,264.3128209657716
exponential,1000,240,1.0793632794182866,0.20133496230827486,-139.08535826973133,-10.536278264646555,0.11912587242726203,1000,0.005,-0.5710514984909386,0.5803489288450648,False,270.12163021297783
exponential,1000,241,1.0968204576106917,0.20573567597796683,-135.57410473189162,-10.037544987881532,0.11384206391097129,1000,0.005,-0.47726115954614584,0.5569155092584775,False,250.0097670341329
exponential,1000,242,1.0863360179169188,0.20390212780867106,-141.37904653143664,-10.320650136397061,0.12137773157571385,1000,0.005,-0.5772074143670559,0.5868988064547283,False,274.39482608457274
exponential,1000,243,1.0781878467831643,0.19820956795279293,-126.45789379728932,-9.705349571369672,0.11537117452478984,1000,0.005,-0.4105438328846528,0.5216924916066141,False,225.46895295374816
exponential,1000,244,1.090699717530244,0.20164739606249077,-125.4262586510332,-8.894996284481714,0.11304004571917292,1000,0.005,-0.46774169512682734,0.5497583021215067,False,245.27367545646484
exponential,1000,245,1.1140215331373557,0.20962801460530767,-129.64261974158904,-9.40327277451655,0.11572469581572731,1000,0.005,-0.4338794480776041,0.5514449683505329,False,243.80697633063755
exponential,1000,246,1.1028445279051464,0.2045865632924076,-122.35948823297439,-8.659814581615489,0.11419535779226997,1000,0.005,-0.40616597144276056,0.5345688327340781,False,232.4936487011737
exponential,1000,247,1.100307246281071,0.19886334296990532,-99.95084828115617,-7.040695282580576,0.10427030556804973,1000,0.005,-0.24774569118391057,0.47545382593461655,False,189.89454570412818
exponential,1000,248,1.074675916745628,0.1977323135214476,-128.92139392435317,-9.755260931138722,0.1128469848087433,1000,0.005,-0.4967583377813815,0.5506747409990272,False,247.7118217058587
exponential,1000,249,1.0806751787217816,0.20075679995446954,-134.73374529696574,-9.899192230026685,0.11657679898235884,1000,0.005,-0.5129752224610736,0.5601277911215676,False,254.31164459499996
exponential,10000,200,1.0918032627842305,0.20049971457313998,-1187.6555998506994,-27.647825498640206,0.10544484628923179,10000,0.005,-0.37026697086702215,0.5150325170712818,False,2209.952544634718
exponential,10000,201,1.1021720812481366,0.2019203001594181,-1112.9223928405906,-25.413387611875955,0.10148653666459861,10000,0.005,-0.3035020679094879,0.496752933534399,False,2066.710916250071
exponential,10000,202,1.085964233304777,0.1988021780267089,-1188.4094049011085,-27.700302941081773,0.10518008217820651,10000,0.005,-0.37497220122456854,0.5133610182683113,False,2203.4061615980827
exponential,10000,203,1.0797783339369662,0.19681336773885738,-1179.7271387868138,-27.0810080751407,0.10492496343363189,10000,0.005,-0.3973697048429202,0.5178692457762878,False,2242.724934209087
exponential,10000,204,1.0938187343197878,0.20183523313525148,-1221.075324318637,-28.33442082605981,0.10680902382609847,10000,0.005,-0.39589397003438215,0.5255038474454937,False,2285.284835851264
exponential,10000,205,1.0984258747412436,0.20267951434764664,-1197.4082110362356,-27.934713041933378,0.10516009103718271,10000,0.005,-0.3623456386821015,0.5159987845216917,False,2210.3291468954703
exponential,10000,206,1.0984002809009379,0.20342071048274335,-1231.0515850593088,-28.509318881869476,0.1082681229500525,10000,0.005,-0.39398970824561164,0.5275009755073967,False,2295.2537976600725
exponential,10000,207,1.0887293957953528,0.1995425474162058,-1185.2548733051474,-27.53123333061473,0.10517010904716217,10000,0.005,-0.3779205312388228,0.5160244107010974,False,2220.324237539513
exponential,10000,208,1.0715635037125804,0.1950041651594771,-1205.167825325105,-28.56504224619582,0.10748153049902054,10000,0.005,-0.41741424200220434,0.5203299687506697,False,2268.843862447
exponential,10000,209,1.0876103014011012,0.19819218102611685,-1138.7127002405257,-26.265391521794516,0.10261712710252677,10000,0.005,-0.35487673508353984,0.5070478264320883,False,2155.4645159707943
exponential,10000,210,1.0829600387601328,0.19567951850476373,-1085.5316960524244,-25.10215274397398,0.10077865756463777,10000,0.005,-0.3109549592160761,0.48857537510852883,False,2025.67594220506
exponential,10000,211,1.0876071787263921,0.1994546991331771,-1196.2139468419193,-27.737608803830444,0.10512309599596592,10000,0.005,-0.37593105422811207,0.5146558029497804,False,2211.341148188272
exponential,10000,212,1.0920516569599723,0.20026967508495314,-1173.9185379818957,-27.606841021286396,0.10356642078956158,10000,0.005,-0.3492606290063942,0.5075653600419124,False,2154.9559833519743
exponential,10000,213,1.0933791003133653,0.20127256950271244,-1201.5568397443697,-27.901432036457745,0.10484761385776498,10000,0.005,-0.3797768368766431,0.5193960646856149,False,2240.5223828082453
exponential,10000,214,1.0776321002151565,0.197127544422472,-1222.5139490801203,-29.25333221536454,0.10371695740733755,10000,0.005,-0.40063045603113395,0.5178036731027351,False,2244.2954229733004
exponential,10000,215,1.106563207527559,0.20438997508350282,-1164.7358920000959,-26.899345053845007,0.10320079421374098,10000,0.005,-0.34261240481064426,0.5135387473963062,False,2183.8522318070536
exponential,10000,216,1.091830550986094,0.2022162480855289,-1264.813282845039,-30.085120152800137,0.10673622970012342,10000,0.005,-0.4183256871390835,0.5324807190786148,False,2339.3560924087724
exponential,10000,217,1.089102582611881,0.1989551469310918,-1153.581877029868,-26.649883437499767,0.1028168178847444,10000,0.005,-0.34984660339870416,0.506085088923621,False,2146.995879983231
exponential,10000,218,1.0957289408720232,0.20008418411396905,-1116.3418105197686,-25.653794679811757,0.10140751079172361,10000,0.005,-0.3036817165736541,0.49315276070062486,False,2046.9936820679068
exponential,10000,219,1.0957705581432418,0.20113007466870636,-1163.1277813594909,-26.198662640410852,0.10686735873241948,10000,0.005,-0.35409419094806144,0.5114612046305855,False,2179.7645486020047
exponential,10000,220,1.0921389546234774,0.2001062518670258,-1165.3456817349838,-26.56273079345686,0.1063388625920203,10000,0.005,-0.3572866054252573,0.5105229522049088,False,2176.5073792131807
exponential,10000,221,1.0883642291289934,0.19921781863167026,-1175.3663485470759,-27.446333357553936,0.10507796744395814,10000,0.005,-0.3569014663110202,0.508212062142251,False,2163.2624399112974
exponential,10000,222,1.0935876051867535,0.20219829183286936,-1240.5287515155078,-29.09671679333796,0.10543879948781654,10000,0.005,-0.41171747461582087,0.5311162410878579,False,2327.295758826913
exponential,10000,223,1.0981646893506092,0.20102775715341037,-1126.427149278959,-25.63227542815159,0.10226290476502442,10000,0.005,-0.33416447946844874,0.5056034006622737,False,2134.643921234703
exponential,10000,224,1.094892611796661,0.20057944285399448,-1149.9718892719843,-26.712538089721647,0.10337073394341112,10000,0.005,-0.33489841969564976,0.5039912025082108,False,2126.1395181678454
exponential,10000,225,1.0952533086195988,0.20225216835109222,-1220.6755025945056,-28.232741845875207,0.10795718430793211,10000,0.005,-0.3824868640738396,0.5214726200597479,False,2253.9314493336715
exponential,10000,226,1.0878888394849344,0.19938885366554499,-1189.4716652716663,-27.609511651754612,0.10678313244964222,10000,0.005,-0.37676988862433825,0.5151219169392887,False,2214.500001475397
exponential,10000,227,1.0881176895070954,0.19948983099222473,-1191.010593817236,-27.890991969631504,0.10701061489544195,10000,0.005,-0.36850506769496844,0.5122653463235607,False,2193.243171972841
exponential,10000,228,1.0954603081994083,0.2015759135090467,-1187.4160860587035,-27.26068158879828,0.10639203681979592,10000,0.005,-0.36138837469920726,0.5139299539750405,False,2198.170759172084
exponential,10000,229,1.09280528850209,0.20173233490154058,-1229.9800957308066,-28.792374596952087,0.10696607812759684,10000,0.005,-0.40695380676150855,0.5289255728503933,False,2311.7935324053833
exponential,10000,230,1.0839041801760931,0.19861014134795696,-1207.0491362442501,-27.891781963324732,0.10804823065182767,10000,0.005,-0.4084696163236088,0.5242662310592546,False,2286.2325833818104
exponential,10000,231,1.0914767054211314,0.20087221778108133,-1208.8732449054237,-27.847354316040114,0.10594797777203768,10000,0.005,-0.39895780759138855,0.5252446335616207,False,2285.797905122912
exponential,10000,232,1.0947029861021473,0.2009299668601255,-1168.3685014547275,-27.017787619135273,0.10323044465444497,10000,0.005,-0.3628191121252826,0.514010651756924,False,2199.527934547703
exponential,10000,233,1.0769166626271431,0.1963585805665528,-1196.7573677262374,-28.009498117525162,0.1085614865232003,10000,0.005,-0.3935064455297198,0.5148295450217576,False,2222.913567342075
exponential,10000,234,1.0831821301581552,0.19780161827926823,-1179.7716390934813,-27.356241545867896,0.10467797031688042,10000,0.005,-0.38609729045075014,0.5157717982118363,False,2223.900537624926
exponential,10000,235,1.0994168351632307,0.2025894250077176,-1180.0623455283687,-27.143921210893748,0.10524925447374611,10000,0.005,-0.3558480332928529,0.5142105577449005,False,2196.1949061004198
exponential,10000,236,1.0825199634659857,0.1976673754833212,-1182.4312339963747,-27.558612585331034,0.10648878957125019,10000,0.005,-0.3763923408187096,0.5118905692273445,False,2195.88886401691
exponential,10000,237,1.091704504338173,0.20085889487512065,-1205.2292885707427,-28.325671401982788,0.10557603232123236,10000,0.005,-0.36527723747966206,0.5131672944587443,False,2196.3369605990592
exponential,10000,238,1.0837058087899525,0.19952497278929415,-1251.2889454173849,-29.30372993352674,0.10961133276250956,10000,0.005,-0.4259611707932268,0.5304695462214044,False,2332.7749350510494
exponential,10000,239,1.0958104377294884,0.20214892546922913,-1208.5675389951432,-27.88307591412246,0.10591848249095004,10000,0.005,-0.39864064640426183,0.5276707634612142,False,2299.277966728914
exponential,10000,240,1.1024388494929251,0.20320784422435728,-1167.2691819290987,-26.661940545060496,0.10473098394118963,10000,0.005,-0.34297862197775736,0.511277400587251,False,2171.6464416997405
exponential,10000,241,1.080850612315464,0.1977886206854464,-1210.108485572367,-28.219452507761346,0.10842083858691498,10000,0.005,-0.3929406472152313,0.5168929934489139,False,2234.4532855495927
exponential,10000,242,1.0880824191577592,0.20085001373011008,-1253.1323628650323,-29.6799646940892,0.1072954006077396,10000,0.005,-0.43366655572628887,0.5358334856648802,False,2368.457068325748
exponential,10000,243,1.083199161972379,0.19794901965676154,-1186.2732733290325,-27.813246688764725,0.10657254944245309,10000,0.005,-0.3806886469318933,0.5138306290200879,False,2209.544785210528
exponential,10000,244,1.0868351083995034,0.19972283081666625,-1218.6671331934454,-28.519517861355858,0.1065172339167264,10000,0.005,-0.40503796723232244,0.5247347722295996,False,2286.7662097350694
exponential,10000,245,1.0922295671584923,0.20095218518124341,-1202.4364265960369,-27.907492578643506,0.10711026031678428,10000,0.005,-0.38266128458128207,0.5197733849582219,False,2244.483210388389
exponential,10000,246,1.0864430241819836,0.19875414099279998,-1179.853209437777,-27.283241299321283,0.10304163284168555,10000,0.005,-0.3794251973122736,0.5152461862202042,False,2216.838334755048
exponential,10000,247,1.0917501741640958,0.19996067703521048,-1163.936416051118,-26.782228518966463,0.10476161030668663,10000,0.005,-0.35654173263551464,0.5100290845660618,False,2173.272668583544
exponential,10000,248,1.0914069958078496,0.2017681159542949,-1250.269097850942,-29.045955034984132,0.10936999711196049,10000,0.005,-0.4093590971795832,0.5289771085711245,False,2313.647965996184
exponential,10000,249,1.0942005168981677,0.20014598369583342,-1139.5943684126273,-26.205945679936306,0.10278871691462965,10000,0.005,-0.32586176022008695,0.5003198246235354,False,2100.1628905022008
