condition,hours,seed,dt_ms,iei_ms,native_dt_ms,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,signature_regression,signature_mle
refractory_1.0,3.0,101,5,1.872670786524426,2,1.1047729918509894,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,True,True
refractory_1.0,3.0,101,6,1.872670786524426,2,1.2122026475564844,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,8,1.872670786524426,2,1.3750286106660563,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,10,1.872670786524426,2,1.4804095045500505,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,12,1.872670786524426,2,1.5287364084554602,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,16,1.872670786524426,2,1.551078277740467,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,20,1.872670786524426,2,1.5802576464079665,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,24,1.872670786524426,2,1.465431690373801,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,32,1.872670786524426,2,1.3040062843676354,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,False,False
refractory_1.0,3.0,101,48,1.872670786524426,2,1.0099340822579148,1.304849581256154,0.9950855665011529,25532,0.9575043083189723,6.81180479398402,141,1.3354716789212038,0.20905983256467614,4583.76864305603,48.102456364352555,0.00834561554972335,24447,True,True
