hours,condition,policy,n,sigma_single_mean,sigma_single_sd,sigma_single_min,sigma_single_max,tau_regression_mean,tau_regression_sd,tau_regression_min,tau_regression_max,tau_mle_mean,tau_mle_sd,tau_mle_min,tau_mle_max,ks_mean,ks_sd,ks_min,ks_max,aic_powerlaw_minus_lognormal_mean,aic_powerlaw_minus_lognormal_sd,aic_powerlaw_minus_lognormal_min,aic_powerlaw_minus_lognormal_max,signature_regression_hits,signature_regression_fraction,signature_regression_ci_low,signature_regression_ci_high,signature_mle_hits,signature_mle_fraction,signature_mle_ci_low,signature_mle_ci_high,mle_and_gof_hits,mle_and_gof_fraction,mle_and_gof_ci_low,mle_and_gof_ci_high,gof_reject_hits,gof_reject_fraction,gof_reject_ci_low,gof_reject_ci_high
0.25,refractory_1.2,fixed_10,20,2.1701802218183937,0.13360745449865885,1.92,2.417094017094017,1.0866206780650005,0.05001112457891294,0.9794603559742432,1.1593078989399666,1.2278836149827497,0.03078682316821728,1.1567881680513017,1.27977662142637,0.03680319229180903,0.008615367021407978,0.0242511930326815,0.054800797827635,-1.9999999999999774,7.87148139294077e-13,-2.000000000001364,-1.999999999998181,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,19,0.95,0.7638688045357189,0.9911185512976646
0.25,refractory_1.2,iei_rounded,20,0.0,0.0,0.0,0.0,2.8483795436416464,0.17210030205790247,2.5028292681800064,3.139431832408351,1.7353058991946202,0.021753939790088387,1.692979737348848,1.7607439130204323,0.1090729690601164,0.004214748747973637,0.1034323420304048,0.1211486152900483,1365.2318217418801,66.28705650853183,1267.8903887244742,1539.0526645048194,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
0.25,refractory_1.2,selected_mle,20,1.091075066306531,0.11225776076937634,0.8444444444444444,1.1980582524271846,1.1631443655023708,0.22660760006379826,0.9794603559742432,1.8526712797063916,1.226040762955627,0.03553055939895569,1.1250561956520198,1.27977662142637,0.04173053041376751,0.017145023033332433,0.0242511930326815,0.0886321084604455,21.592551613974024,73.00881920587437,-2.000000000001364,257.22720552527244,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,19,0.95,0.7638688045357189,0.9911185512976646
0.25,refractory_1.2,selected_regression,20,0.9479793722869095,0.11688270051967838,0.8371939113170086,1.1777777777777778,1.6226104831065846,0.30875363212579654,1.0708475476859498,1.9331743406884747,1.1628212534858744,0.0531748977346316,1.086552096376062,1.27977662142637,0.06995356226823339,0.02195918941725579,0.0255502342404621,0.0886321084604455,152.4163154239753,94.1850542754179,-2.000000000000909,257.22720552527244,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
0.25,uniform,fixed_10,20,2.2043524603813216,0.08247885441308854,2.0698529411764706,2.332046332046332,0.5254637895586928,0.03588421620999425,0.4788501578521039,0.5825711825575516,0.4123898077818751,0.027643771791090156,0.3710608596630376,0.4640941996073291,0.0722185761394463,0.01168054257109597,0.0539073051177243,0.0931724272098538,38.53797780926652,10.880947858035977,19.889591956823097,58.28845651878146,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
0.25,uniform,iei_rounded,20,0.9657317040713105,0.1005389484687791,0.8540176693310896,1.1307443365695793,2.368862250953828,0.18104219922065742,2.094434438281501,2.5935294789699035,1.3067959340202784,0.10024481017360108,1.1541965640429286,1.3974456948048743,0.13479501607886585,0.007178268821668333,0.1232369021640026,0.1454404268378944,1061.0512083502988,149.58616879674537,795.728081748146,1267.5085245556163,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
0.25,uniform,selected_mle,20,0.8894179133863889,0.02122096635367688,0.8540176693310896,0.92082239720035,2.4980462208831336,0.07994320195610659,2.284113896114539,2.635787696758562,1.382349030660827,0.010817014816980292,1.3671473104038243,1.4066874832652356,0.13934151846709286,0.0063003123623494115,0.125466978169972,0.1508290185669197,1171.952996959959,72.29571843643456,1038.4116741244452,1343.3580754004888,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
0.25,uniform,selected_regression,20,1.3301222690721575,0.034282197498168236,1.2700296735905046,1.3905930470347647,1.705722080688096,0.06397897227708843,1.5879340502173225,1.814763223751457,0.9713821614538576,0.014881612008453378,0.9521199794279857,1.0138876575576798,0.12060258799100412,0.007794503920730805,0.1064071941228199,0.1357548418422645,544.6510974296482,61.099287190449274,462.26565544505866,662.1150994098298,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
3.0,capped,fixed_10,20,1.4640614709627586,0.03503668621708933,1.407942238267148,1.5312896162268066,1.4911730924865947,0.019040581084913497,1.4615334869898358,1.528860815943925,1.4682421786034805,0.010592515418921655,1.448468374621596,1.4905974858438693,0.005051321457803375,0.001595312388709011,0.0021952517201467,0.0081222545607171,0.750948546798827,2.1768391204138537,-2.000000000014552,5.120139830978587,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,5,0.25,0.11186170069997625,0.46870087939258864
3.0,capped,iei_rounded,20,0.3717888883975004,0.0037204236930076084,0.3662647353417058,0.3798544395924308,2.132461902296684,0.025040904577783827,2.0955993100478385,2.187052346075944,1.9757437075767128,0.007881051680446524,1.9574533282459488,1.9886253127759077,0.021183454833166443,0.0011236229090982265,0.0193638326671194,0.0230351201340911,427.66198187262637,61.31656435463571,350.62072181358235,572.8208895443822,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,0,0.0,0.0,0.16112516018512965,20,1.0,0.8388748398148705,1.0000000000000002
