condition,hours,seed,policy,dt_ms,iei_ms,fit_min,fit_max,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n,ks_iid_p,lognormal_a,lognormal_b,lognormal_bound_hit,aic_powerlaw_minus_lognormal,signature_regression,signature_mle
homogeneous,0.25,103,fixed_10,10.0,54.01234835355286,3,30,0.15979629095800904,7.364155395416642,0.9805333528907327,11335,0.04349360388178209,1.2730480811645346,7,6.349475894232656,1.6110626081611032,-3.64990441377347,-1.6957325503915888,0.017837440947605754,493,0.025,-3.138784232474578,3.5060707325954072,False,5.124570547385588,False,False
homogeneous,0.25,103,selected_regression,64.0,54.01234835355286,1,30,1.0098630136986302,2.0904709561925934,0.8675826256250441,3254,0.9996926859250154,4.4345421020282725,33,1.2292587714254584,0.25518487593853667,-504.9983519047485,-20.369440691474022,0.1333629420596195,3253,0.005,-0.5051284859872353,0.6544495506791062,False,984.1582639213975,False,False
homogeneous,0.25,103,selected_mle,54.0,54.01234835355286,1,30,0.8443564356435643,2.5329622777133087,0.8527204774218285,4088,1.0,3.529843444227006,26,1.4034454128994458,0.3329418417874036,-662.3710916021857,-23.8119123774878,0.13959771612196664,4088,0.005,-0.395421035930364,0.7420712582337011,False,1282.8340647699406,False,False
homogeneous,0.25,104,iei_rounded,54.0,54.35913357400722,1,30,0.8614410134600158,2.5783585919508067,0.8332490133677124,4091,0.9997555609875336,3.5223661696406747,34,1.4016438761267498,0.3346282553921778,-693.9054050989921,-26.204260542057014,0.1470840321963809,4090,0.005,-0.45247891418532965,0.7664628846832833,False,1349.8779222682533,False,False
homogeneous,0.25,104,iei_rounded,54.0,54.35913357400722,1,15,0.8614410134600158,1.8000100764168376,0.8644295517912544,4091,0.9963334148130042,3.5223661696406747,34,1.173131936347703,0.32847160485006677,-329.99734648234084,-15.582295507456816,0.10117274945735855,4076,0.005,-0.29377066598323753,0.6738293613911149,False,663.9156019235379,False,False
homogeneous,0.25,104,iei_rounded,54.0,54.35913357400722,1,59,0.8614410134600158,2.5788345955058025,0.84810212173423,4091,1.0,3.5223661696406747,34,1.51976977271792,0.3339355354423905,-889.6192013942846,-29.674845036579946,0.17473799226972764,4091,0.005,-0.4722774466032117,0.777125406940893,False,1739.119173689549,False,False
homogeneous,0.25,104,iei_rounded,54.0,54.35913357400722,3,30,0.8614410134600158,3.4957442319886485,0.902866542107303,4091,0.5128330481544855,3.5223661696406747,34,2.3449706623142585,0.34115804878521383,-145.52701112571617,-11.493970992650487,0.08500368484866039,2098,0.005,-2.5106564580712094,1.3241365001494805,False,276.85210780170564,False,False
homogeneous,0.25,104,fixed_10,10.0,54.35913357400722,1,30,0.15313950184676578,4.744947926763998,0.9373329128620923,11448,1.0,1.2587351502445843,7,2.9981768275581313,1.5820576941658158,-394.80371493571124,-17.69457941854193,0.04027765537811856,11448,0.005,0.9574325991202431,1.8241390170153975,False,787.4046617923705,False,False
homogeneous,0.25,104,fixed_10,10.0,54.35913357400722,1,15,0.15313950184676578,4.744947926763998,0.9373329128620923,11448,1.0,1.2587351502445843,7,2.974944839271325,1.5820576918901081,-379.5387962684579,-17.3622345556671,0.038230229896534684,11448,0.005,0.95747155795551,1.8240944703530366,False,756.876991688945,False,False
homogeneous,0.25,104,fixed_10,10.0,54.35913357400722,1,59,0.15313950184676578,4.744947926763998,0.9373329128620923,11448,1.0,1.2587351502445843,7,3.005052593852236,1.5820576941658158,-398.55575075148016,-17.753054056256182,0.0409402811372771,11448,0.005,0.957432485697984,1.8241391351001177,False,794.9087325115033,False,False
