condition,seed,control,jitter_ms,dt_ms,original_native,control_native,sigma_single,tau_regression,regression_r2,n_avalanches,fit_fraction,mean_size,max_size,tau_mle,exp_rate,llr,vuong_z,ks,fit_n
capped,101,jitter,80,1,1,7,0.20412745936698032,4.01687924269241,0.9352370946753149,10391,1.0,1.396400731402175,10,2.681170433673495,1.2592276514421439,-236.04630395729748,-7.879995036046352,0.0416912813957977,10391
capped,101,jitter,80,7,1,7,0.3805652342237708,1.7348007558966456,0.9441948892262916,3303,0.9648804117468968,4.39297608234938,60,1.9004875615132573,0.4233133833871454,916.7638806958153,18.90905394686047,0.02105679913407288,3187
capped,101,jitter,80,10,1,7,0.3937469467513434,1.763830443959792,0.944364418963592,2581,0.9407206509104998,5.62185199535064,60,1.972812447617196,0.463841190467838,690.9228665873683,15.5209919512611,0.014520469509804013,2428
capped,102,none,0,1,1,1,0.3873684210526316,2.138844827347111,0.9342677575121389,5324,0.9934259954921112,2.7255822689706988,59,1.9510645184166098,0.518165569585425,795.1845952924559,12.674956305738363,0.022776602976850358,5289
capped,102,none,0,10,1,1,1.343342036553525,1.4613680427486877,0.9496490233978141,1261,0.8604282315622522,11.507533703409992,60,1.4702655413705603,0.26049680769228434,191.5863623745598,8.680119754594855,0.011284669465143282,1085
capped,102,shuffle,0,1,1,54,0.0170653338093538,6.617630055683727,0.9737748140778875,14135,1.0,1.0266006367173683,3,5.519879160816915,3.6530731181011875,-27.939262358665218,-5.835668200311121,0.0023950641231117453,14135
capped,102,shuffle,0,10,1,54,0.16299475441106342,4.74583083549618,0.9331700263170448,11398,1.0,1.2731180908931392,7,2.9456751948433766,1.539320091049492,-442.46095411919066,-19.55424419790864,0.04415375844711411,11398
capped,102,shuffle,0,54,1,54,0.8359193173002327,2.3111217387677674,0.8572020318127715,4066,1.0,3.5688637481554353,21,1.398370350580537,0.3286125044692496,-636.6565830893968,-23.177691146430828,0.1331944998796003,4066
capped,102,jitter,4,1,1,1,0.3975757575757576,2.2293829886686107,0.967528185949839,5251,0.9935250428489811,2.7634736240716054,54,1.9088213637674105,0.5052884421129784,647.067600253124,11.697417618834168,0.028275031542488338,5217
capped,102,jitter,4,10,1,1,1.2282749675745785,1.4623283891648646,0.9496513553114357,1265,0.8608695652173913,11.47114624505929,60,1.4746992345345458,0.2616190128961067,194.81690042419325,8.793798046973322,0.010657054154569079,1089
capped,102,jitter,20,1,1,2,0.341379931543866,2.527768582468059,0.9606893822785827,6777,0.9997048841670355,2.141212926073484,37,2.0700496909629233,0.633276346375522,616.2408761976243,10.682620016951264,0.02845356089128548,6775
capped,102,jitter,20,2,1,2,0.376187648456057,1.9272870775068358,0.9743356643943757,4276,0.9815247895229187,3.3935921421889614,57,1.9214477565166863,0.4695700146027749,886.7184129101382,15.973967504285115,0.0064384099052181565,4197
capped,102,jitter,20,10,1,2,0.646797153024911,1.6266844058914824,0.9096054450785422,1555,0.887459807073955,9.331832797427653,60,1.7345399730381903,0.34011122505634306,399.2878689729199,14.125093011836086,0.02498991963720143,1380
capped,102,jitter,80,1,1,7,0.19517102615694165,3.365756963293355,0.8841285849519914,10443,1.0,1.3895432347026717,27,2.7101192429362815,1.2717555043226483,-131.90254324392464,-3.4539163534311257,0.03496308451043484,10443
capped,102,jitter,80,7,1,7,0.33898916967509024,1.731299718791431,0.9523490356555585,3515,0.9667140825035562,4.128307254623044,60,1.9596007977914294,0.454282598943751,983.622647250835,18.619801435953278,0.015217531949918817,3398
capped,102,jitter,80,10,1,7,0.3799638989169675,1.910263082959687,0.9569775402915564,2784,0.9464798850574713,5.212284482758621,60,2.0254051634768917,0.5131114153549632,648.5145251342502,13.600444265165711,0.006770225987209111,2635
capped,103,none,0,1,1,1,0.3581254371648403,2.0608812127390315,0.9529011086909279,5331,0.9924967173138248,2.722753704745826,56,1.9791741654506279,0.5292997812589593,860.7223088817767,13.51653845196885,0.02175530844196405,5291
capped,103,none,0,10,1,1,1.5649263721552877,1.5455796493697225,0.8541887203576842,1232,0.8555194805194806,11.781655844155845,60,1.4495231879414003,0.2507674685633503,192.8745856031286,8.720557952907097,0.013280721736255385,1054
capped,103,shuffle,0,1,1,54,0.015907961082309494,6.875894680686248,0.9728335734763353,14183,1.0,1.0234083057181131,3,5.683142535001137,3.7778029075422426,-23.723872184364346,-5.510522988606302,0.002021793465632471,14183
capped,103,shuffle,0,10,1,54,0.15357782596398606,4.315563806817612,0.9337477585991942,11488,1.0,1.263492339832869,6,2.9868814037709637,1.567610567437002,-375.13353373288396,-16.930365223467962,0.03887950497892334,11488
capped,103,shuffle,0,54,1,54,0.8569200779727095,2.483168172745648,0.856380899078791,4026,0.9997516145057128,3.605315449577745,33,1.3951496233894982,0.3254504060925809,-610.9216466274707,-21.4708354666454,0.13735520484511105,4025
capped,103,jitter,4,1,1,1,0.40082444228903974,2.2171039023948844,0.9574228132687018,5209,0.991745056632751,2.7865233250143984,55,1.9325584968808531,0.5142019465423024,701.104766270889,12.148776493780163,0.028403663385895617,5166
capped,103,jitter,4,10,1,1,1.322875816993464,1.545695341383079,0.8535424070689287,1237,0.8561034761519806,11.734033953112368,60,1.455788767560085,0.2521579177493787,197.8705683018364,8.891728625556103,0.012543100750524339,1059
capped,103,jitter,20,1,1,2,0.3364063629790311,2.5648636896001578,0.9658968467365622,6755,1.0,2.148778682457439,29,2.0677748970849894,0.6262001789412512,671.0565125273968,11.087043486694622,0.026866375849284196,6755
capped,103,jitter,20,2,1,2,0.3931320307874482,1.914345355168053,0.9594862801533364,4262,0.980760206475833,3.4056780854059125,55,1.9239289090977802,0.4690136837258658,900.5568833465991,16.023917474771533,0.006779438123026393,4180
capped,103,jitter,20,10,1,2,0.6660516605166051,1.5417560348142605,0.938968001913839,1517,0.8826631509558339,9.568226763348715,60,1.702180617058188,0.3299023712366965,368.8060631119794,12.977617598353666,0.01740376663880905,1339
capped,103,jitter,80,1,1,7,0.1884073216915632,3.9353559770522266,0.9270561408325835,10538,1.0,1.3773960903397229,11,2.727352118788483,1.2946548312510342,-181.9956048996081,-5.89518791238374,0.03760565496231927,10538
capped,103,jitter,80,7,1,7,0.3760177646188009,1.6606353174329902,0.9365146142216418,3446,0.9686593151479976,4.2121300058038305,60,1.914370602478856,0.42580907258825806,997.580376006149,19.05626998223014,0.018477707206175142,3338
capped,103,jitter,80,10,1,7,0.4067717996289425,2.0389887867657106,0.9206056397969654,2689,0.9419858683525474,5.39791744142804,60,2.034297094948103,0.5338990011591978,550.4395002410096,11.803157198510908,0.008183850298582485,2533
capped,104,none,0,1,1,1,0.3765090543259557,1.982797554200303,0.9804809024326463,4962,0.9901249496170899,2.9324869004433696,59,1.9454645387842877,0.495945517562448,916.6411640995173,15.463035634424532,0.012875432196995829,4913
capped,104,none,0,10,1,1,1.5585331452750353,1.683685234967841,0.9032374275425057,1200,0.8508333333333333,12.125833333333333,60,1.4628676354884416,0.2653575010333612,150.8996449297223,7.425078215953902,0.020486488136613135,1021
capped,104,shuffle,0,1,1,54,0.016507261778250088,7.22322586617353,0.9709661351147257,14214,1.0,1.0237090192767693,4,5.665514406785727,3.7653320684079246,-25.45182459057785,-5.050411782316759,0.002214438219640291,14214
capped,104,shuffle,0,10,1,54,0.158778336336906,4.2789855286957,0.9379083230782016,11455,1.0,1.2702749890877345,6,2.9603050255496424,1.5475487640506556,-408.0742675221275,-18.301241175207277,0.04111405496580611,11455
capped,104,shuffle,0,54,1,54,0.8890196078431373,2.481159267166803,0.8557381407103375,4020,1.0,3.6196517412935325,28,1.3898707269254071,0.3231415294936857,-613.1402615977113,-21.544195178644802,0.13966073815521796,4020
capped,104,jitter,4,1,1,1,0.39832065074783524,2.123314242505135,0.9567642347635729,4935,0.99209726443769,2.9485309017223913,53,1.8751613432978989,0.4711504626271865,739.3752790578858,13.257895020936278,0.021793685574177157,4896
capped,104,jitter,4,10,1,1,1.3570432357043236,1.6847172839540985,0.905049782608201,1204,0.8513289036544851,12.085548172757475,60,1.467250819604745,0.2665014113484495,153.7835902430367,7.530210662609625,0.018924279048537218,1025
capped,104,jitter,20,1,1,2,0.35382852778308194,2.488566964304797,0.9581169356853715,6409,0.9998439694180059,2.2704009985957248,32,2.020119891731733,0.582236699963629,748.8547405839075,13.036559119192223,0.019018626900325297,6408
capped,104,jitter,20,2,1,2,0.3870763382958505,1.9029752327765728,0.9724169370338939,4001,0.9765058735316171,3.6368407898025494,59,1.9121445268877526,0.45797484883114725,877.1803517145509,16.72950662270179,0.004942446839222958,3907
capped,104,jitter,20,10,1,2,0.7116858237547893,1.6980664616437782,0.9295928956907947,1458,0.877914951989026,9.980109739368999,60,1.708407796845881,0.3402267632959436,324.5447118929164,12.706593880320494,0.019047952815787417,1280
capped,104,jitter,80,1,1,7,0.2009502213583846,3.7459557165911814,0.9213831099139829,10330,1.0,1.4086156824782188,9,2.664655659875711,1.237587652977778,-189.93546449824692,-6.296786543796446,0.038999730212396666,10330
capped,104,jitter,80,7,1,7,0.34782608695652173,1.790144649780455,0.9361474788339632,3330,0.9615615615615616,4.36966966966967,60,1.9780291321773138,0.4652456373371525,921.2064908757112,18.283287310936917,0.01367994879817358,3202
capped,104,jitter,80,10,1,7,0.38429172510518933,1.9361349437161506,0.9190698046423247,2642,0.9390613171839516,5.507570022710068,60,2.073390641655495,0.5414543085626156,612.3967559362113,12.984502927177312,0.01144266847280484,2481
capped,105,none,0,1,1,1,0.3753897817222355,2.1715908264825967,0.9525313095905893,5260,0.9929657794676806,2.7652091254752853,57,1.9387291550754053,0.5142424608390703,747.1569684535566,12.340851202182197,0.024343648442736177,5223
capped,105,none,0,10,1,1,1.4938101788170564,1.4599877959007324,0.9588919061358496,1217,0.8520953163516845,11.95152013147083,60,1.4584960169936796,0.25321886670675553,193.671675024501,9.033412099377673,0.013516338678825679,1037
capped,105,shuffle,0,1,1,54,0.01662285998437167,7.012289327275724,0.9648257841100177,14192,1.0,1.0248731679819616,3,5.602529627457914,3.718534513996003,-28.75999999558119,-6.9022732328116625,0.002334837181672267,14192
capped,105,shuffle,0,10,1,54,0.1580746226146397,4.3760469460505576,0.9253199008845869,11451,1.0,1.2701947428172211,6,2.9616027043712574,1.5477825397962959,-401.70422461019774,-18.12156159537449,0.04084712384178468,11451
capped,105,shuffle,0,54,1,54,0.8644203770557561,2.603338097748155,0.8603922509989181,4026,0.9997516145057128,3.6127670144063586,31,1.3842776641745989,0.32459834874762217,-664.8288801834701,-24.390778467386546,0.1355338987903369,4025
capped,105,jitter,4,1,1,1,0.4128395061728395,2.1928261590044116,0.9448304354830115,5176,0.9934312210200927,2.810085007727975,55,1.8890761033430703,0.4924392614163119,642.5969872985917,11.51030694234044,0.03035301802785395,5142
capped,105,jitter,4,10,1,1,1.2744565217391304,1.4601189096504157,0.9653325874202863,1226,0.8531810766721044,11.86378466557912,60,1.4679791646196545,0.2556587018626544,200.1891917655931,9.267295216691457,0.010286454022144842,1046
capped,105,jitter,20,1,1,2,0.3429304969741427,2.5807837358864876,0.9558020797696419,6651,0.9996992933393475,2.1868891895955493,35,2.042357817680598,0.6147953536173107,592.1140765714352,10.984053024150231,0.02240518985647111,6649
capped,105,jitter,20,2,1,2,0.40342822161003977,2.021225519796909,0.9414605717164001,4141,0.9792320695484182,3.51243660951461,60,1.894888726369226,0.4624830850566475,785.561664836374,15.078347016442214,0.006726838413420144,4055
capped,105,jitter,20,10,1,2,0.6666666666666666,1.5269472555802126,0.9433364800639921,1492,0.8793565683646113,9.748659517426274,60,1.724785883415743,0.3314199625601565,395.81652998583337,14.446291192060375,0.025434220997590518,1312
capped,105,jitter,80,1,1,7,0.19398416886543535,3.9403605162884507,0.9424674249425201,10519,1.0,1.3827360015210572,10,2.714070645738209,1.284473964729572,-197.82452875899344,-6.529877450628665,0.03947080775245093,10519
capped,105,jitter,80,7,1,7,0.3645833333333333,1.737507025561035,0.9669974798432595,3422,0.9658094681472823,4.250438340151958,60,1.9224398104770888,0.4400878077581164,912.8388009659963,18.27584782556371,0.014575302008872804,3305
capped,105,jitter,80,10,1,7,0.38781294284364665,1.9122032012066532,0.9289470709867413,2663,0.9402929027412692,5.461885092001502,60,2.0370073457216638,0.5236030356399515,599.3831402285083,12.78010527541157,0.005471387628105728,2504
capped,106,none,0,1,1,1,0.3520799442249593,2.176860319255174,0.9683773172946876,5364,0.9919835943325876,2.7069351230425056,56,1.98371391954697,0.5395219597125882,794.3474052774177,13.251512211186638,0.019918119675036428,5321
capped,106,none,0,10,1,1,1.5117801047120418,1.5190719819265515,0.8602146704182236,1247,0.859663191659984,11.643945469125903,60,1.4644570339632406,0.25521099174595474,201.45323018016268,9.573379665494071,0.017027015179502447,1072
capped,106,shuffle,0,1,1,54,0.01621506294004694,7.141972784812879,0.976700131893214,14174,1.0,1.0244108931847045,4,5.629112547452026,3.7368435133210554,-25.355824983687114,-4.859951788695092,0.0022518951287114897,14174
capped,106,shuffle,0,10,1,54,0.15571684418889623,4.418888303966473,0.9138622835232529,11490,1.0,1.2637075718015667,6,2.983852781868462,1.5669643898753622,-388.8655016940536,-17.409447469705785,0.03999340828447018,11490
capped,106,shuffle,0,54,1,54,0.8785519657454263,2.552917544133149,0.8635240684906755,4061,1.0,3.57547402117705,28,1.3906954560339404,0.32789009909757716,-672.8690056148853,-24.171776267185123,0.13967195264944443,4061
capped,106,jitter,4,1,1,1,0.3873430189608471,2.1639353129003998,0.9606494817155987,5175,0.9932367149758454,2.8057971014492753,54,1.91674563534899,0.49906970719669286,749.5093164384059,12.901253285802648,0.028230793199662596,5140
capped,106,jitter,4,10,1,1,1.3496774193548386,1.5225917369334878,0.8598132555482264,1251,0.8601119104716227,11.606714628297363,60,1.4680544287667399,0.2563237268666704,203.34550511837134,9.632818513779654,0.016969905358732107,1076
capped,106,jitter,20,1,1,2,0.33453822519428883,2.619995919256839,0.9546523796583046,6733,0.9998514777959305,2.156542403089262,39,2.068206569362241,0.6252735561117595,681.602955694531,11.670625488502672,0.024449886980465463,6732
capped,106,jitter,20,2,1,2,0.37011425135297654,1.88634416830449,0.9616250329886304,4262,0.9824026278742375,3.40685124354763,58,1.9060467687376192,0.45910072204297725,898.73900953347,15.865041943395278,0.006537636972245631,4187
capped,106,jitter,20,10,1,2,0.677737881508079,1.491658540788946,0.9141048107798292,1514,0.8844121532364597,9.590488771466314,60,1.7100581331583928,0.32688005032153067,395.3673301163944,14.86668376438376,0.027875327218782497,1339
capped,106,jitter,80,1,1,7,0.1970479704797048,3.9793873838630143,0.9340325671608317,10503,1.0,1.3824621536703798,12,2.7112019979630677,1.2849916540195023,-220.45956730269484,-7.365746251757557,0.03973656020827698,10503
capped,106,jitter,80,7,1,7,0.3812316715542522,1.6732593593107443,0.9551718017399914,3421,0.9669687225957322,4.244372990353698,60,1.9412221875476856,0.44100790933177814,981.7012988297938,18.81868129220132,0.014974394653640255,3308
capped,106,jitter,80,10,1,7,0.3874296435272045,2.0019421441177903,0.9343920663789044,2691,0.9409141583054627,5.395763656633222,60,2.0226637518269808,0.5269135131765197,549.607294217699,12.054966464627494,0.003045120250563693,2532
capped,107,none,0,1,1,1,0.3788300835654596,2.0793599302253427,0.969015053288394,5326,0.9915508824633872,2.7326323695080736,55,1.9804278671745248,0.5350466341109221,811.1156677570895,12.762789918829858,0.02196844802454534,5281
capped,107,none,0,10,1,1,1.4817708333333333,1.4693558053009268,0.9216149673797784,1255,0.8629482071713147,11.596812749003984,60,1.4629132084108836,0.25006345679126196,222.37265993424685,10.159274113035181,0.010631346546730036,1083
capped,107,shuffle,0,1,1,54,0.01638530287984111,7.430622054340892,0.9526068794480622,14209,1.0,1.0242803856710536,3,5.630738696889525,3.7420767318756676,-30.66396975604055,-8.300771308692987,0.00238855795807158,14209
capped,107,shuffle,0,10,1,54,0.16437837326010796,4.497282939965453,0.9370874177030766,11424,1.0,1.273984593837535,7,2.953212032965963,1.5368328653728338,-383.4795658486509,-16.45972292144397,0.04069628504003864,11424
capped,107,shuffle,0,54,1,54,0.8979591836734694,2.5747470647867483,0.8545637277469975,4053,1.0,3.5909203059462125,26,1.3811919691396017,0.3262142237184258,-707.6684322752366,-26.466967448132987,0.1383511007283767,4053
capped,107,jitter,4,1,1,1,0.4005409392672732,2.2138518357178882,0.9531398878747877,5177,0.9926598416071084,2.8112806644774966,54,1.9097467629883003,0.500581413260127,690.2977074484419,12.027965493533063,0.03150473599779269,5139
capped,107,jitter,4,10,1,1,1.1986754966887416,1.472386441853534,0.9221880339528156,1265,0.8640316205533597,11.505138339920949,60,1.473813806946266,0.25276332516876976,230.54639467609286,10.423378851949618,0.010979939548281803,1093
capped,107,jitter,20,1,1,2,0.3396294950962586,2.534860650177855,0.9645083186331047,6700,1.0,2.1722388059701494,25,2.0560050144029187,0.6168428055123902,676.5635826495671,12.524751602244443,0.01853938462223892,6700
capped,107,jitter,20,2,1,2,0.37065637065637064,1.9328996761195891,0.9385317957022846,4272,0.9826779026217228,3.4068352059925093,54,1.908461451865053,0.4521504155457374,976.4333689586487,18.04999903323235,0.005918234979135795,4198
capped,107,jitter,20,10,1,2,0.6574487065120428,1.4919711963593245,0.9302747364896372,1530,0.888235294117647,9.512418300653595,60,1.716412478548806,0.3211351732383029,436.7832352282931,15.755742553314969,0.03715460915160451,1359
capped,107,jitter,80,1,1,7,0.18904426453580064,4.144391312639579,0.9403611218588973,10546,1.0,1.3800493077944245,11,2.720137109854404,1.2895735061423306,-194.10163676021386,-6.655246821197662,0.03760057183622523,10546
capped,107,jitter,80,7,1,7,0.3685360524399126,1.7269020330182074,0.9562383745125483,3446,0.9669181659895532,4.22344747533372,60,1.933933361668986,0.4411443572056619,958.6703729926805,18.641720953615657,0.013755673960747172,3332
capped,107,jitter,80,10,1,7,0.3888888888888889,1.88096696339094,0.9524466642758571,2752,0.9465843023255814,5.288517441860465,60,1.9957205893127803,0.49829774930000204,627.5808076387357,13.773560959401442,0.006602504790786057,2605
capped,108,none,0,1,1,1,0.34181169120928157,2.187532702167492,0.9666568418817612,5515,0.9918404351767905,2.6344514959202177,55,2.0320285060357737,0.5633625104079494,888.1704214818955,13.752579660785715,0.016424016629959848,5470
capped,108,none,0,10,1,1,1.4452466907340553,1.4943101269796848,0.9053406193765541,1340,0.8753731343283582,10.842537313432835,60,1.4580827436091308,0.25152558813415693,225.95672757345386,9.84721901429892,0.006262885656688089,1173
capped,108,shuffle,0,1,1,54,0.01738263161644226,6.441844886688791,0.9801186250240064,14157,1.0,1.0262767535494808,3,5.538652638449014,3.6650080767981894,-24.02546199878607,-4.711326217302707,0.0021900620360175704,14157
capped,108,shuffle,0,10,1,54,0.15726577437858508,4.598227503587831,0.9320248499888284,11404,1.0,1.2740266573132235,7,2.9496733842743534,1.5367123689008277,-403.016093685962,-17.397432408317158,0.042063041051375594,11404
capped,108,shuffle,0,54,1,54,0.8516915814319433,2.481010152149446,0.8311410147065353,4083,1.0,3.5584129316678914,22,1.40069297846801,0.3297610686654159,-639.426986386183,-23.339208819028304,0.1374472932425176,4083
capped,108,jitter,4,1,1,1,0.39840075258701785,2.291806900944187,0.9412521504273634,5349,0.9927089175546832,2.7162086371284353,53,1.941888493453769,0.5245497383529225,676.6572362563302,11.83243028840565,0.03084279109161836,5310
capped,108,jitter,4,10,1,1,1.2797619047619047,1.494302968204375,0.9051678788099923,1345,0.8758364312267658,10.802230483271375,60,1.464257214401714,0.25277864309966747,231.92717140193471,10.051572233222657,0.007409542305075623,1178
capped,108,jitter,20,1,1,2,0.3237173950595958,2.6299778892000414,0.9627383013756214,6945,0.9995680345572354,2.0920086393088555,40,2.110615521442581,0.6567794991974703,690.2225776693499,12.111979525110067,0.02009106680331929,6942
capped,108,jitter,20,2,1,2,0.3616783216783217,1.9232658939897729,0.9796257870353363,4486,0.9843958983504235,3.23874275523852,58,1.943445114477738,0.48074004725983377,948.0608126194137,16.37106275329678,0.004658146148413311,4416
capped,108,jitter,20,10,1,2,0.6325852036575229,1.5564656966079085,0.9136904853522709,1640,0.8981707317073171,8.859146341463415,60,1.7140519352145116,0.3263187329750403,445.4452604748859,15.418439345369185,0.03313570638567265,1473
capped,108,jitter,80,1,1,7,0.18586661091365253,3.5596926356151584,0.8939425145577481,10592,1.0,1.3716956193353473,24,2.7435618338204204,1.3057276401275937,-153.94942352427893,-4.18423330583448,0.03580035450736596,10592
capped,108,jitter,80,7,1,7,0.3771899690827894,1.7751210480544242,0.9502919017712909,3661,0.9694072657743786,3.9685878175361924,60,1.963402396326936,0.46741343399884683,943.9261528097059,17.18830057801311,0.010254395569289976,3549
capped,108,jitter,80,10,1,7,0.40008594757198107,1.9778202602356325,0.9639365777890605,2902,0.9503790489317712,5.006547208821503,60,2.0313192746414597,0.5315695099897382,601.8867840919754,12.472259999081027,0.004819993216029883,2758
capped,109,none,0,1,1,1,0.3638737241870401,2.171776056196825,0.9372380887354842,5229,0.9904379422451711,2.7752916427615224,57,1.9820405714818623,0.5400667287158727,757.962976927774,12.542834883047258,0.022965545636709495,5179
capped,109,none,0,10,1,1,1.4496350364963504,1.4655415114655477,0.938819710742163,1203,0.8503740648379052,12.063175394846217,60,1.4653722036475845,0.2538451985742126,198.92130786898522,9.05170109851807,0.014734759644504991,1023
capped,109,shuffle,0,1,1,54,0.01580408628176835,6.540160657304984,0.9807831581608872,14165,1.0,1.0244969996470172,3,5.628574709324672,3.7334063924080603,-21.341236157016212,-4.358750952054342,0.0019709280876953894,14165
capped,109,shuffle,0,10,1,54,0.16338808250572956,4.605578323354841,0.9313663962084056,11385,1.0,1.2746596398770311,7,2.942905807129117,1.5349018148970752,-431.44484125072313,-18.732110611412512,0.04374644551044071,11385
capped,109,shuffle,0,54,1,54,0.8684312962242118,2.5769044942947974,0.8647251365335266,4045,1.0,3.5876390605686033,26,1.3909146398819363,0.3265688116022043,-652.8128694100807,-23.579190735581427,0.13303733502001996,4045
capped,109,jitter,4,1,1,1,0.4151128557409225,2.2298427107298022,0.9507501137291964,5145,0.9918367346938776,2.8206025267249757,56,1.9182561198023418,0.5093388881721044,651.7279529317915,11.297543908117133,0.030688373085478116,5103
capped,109,jitter,4,10,1,1,1.2834224598930482,1.466715995123819,0.9391202956160474,1206,0.8507462686567164,12.033167495854062,60,1.4678186024905262,0.25451889282744755,200.55239541478412,9.096442596881406,0.01447440526482524,1026
capped,109,jitter,20,1,1,2,0.3611111111111111,2.6703123865445404,0.9549219184708432,6603,0.9996971073754354,2.1977888838406785,37,2.0455494351136583,0.6110073851814437,650.8572111710725,11.845464340199497,0.02406015883828927,6601
capped,109,jitter,20,2,1,2,0.39754601226993863,1.819181318305497,0.9513191923635518,4122,0.9813197476952935,3.520621057738962,59,1.8994000662462422,0.4423135198937196,983.3812025399212,17.82567480339797,0.006366323725888079,4045
capped,109,jitter,20,10,1,2,0.6885844748858447,1.5512387856881833,0.9034473252308106,1485,0.8787878787878788,9.772390572390572,60,1.7357170744436399,0.33532245445595776,397.9126425057769,14.11022150172685,0.028243160228147324,1305
capped,109,jitter,80,1,1,7,0.19890862401027176,3.5538157454746564,0.9510845790150739,10422,1.0,1.3924390711955479,8,2.6883800260652233,1.2664309233180702,-239.72499713258333,-8.293293733676489,0.04095381551570221,10422
capped,109,jitter,80,7,1,7,0.3922462941847206,1.6843828640824277,0.9562414022121944,3355,0.9660208643815201,4.32548435171386,60,1.9117060422786185,0.4268500425728111,950.2717792500265,19.211801187729332,0.015154701399279102,3241
capped,109,jitter,80,10,1,7,0.4071799716580066,1.6994833269906418,0.9192151288513409,2647,0.944087646392142,5.482432942954288,60,1.9817962638454265,0.46168631260395365,748.7809737387428,15.785891632594183,0.013983366321279278,2499
capped,110,none,0,1,1,1,0.37707247749881573,2.1871628345710903,0.9462063941401949,5244,0.9914187643020596,2.7698321891685738,59,1.9661252869113444,0.528426808176689,774.6405129052123,12.648223097692792,0.019918202266329565,5199
capped,110,none,0,10,1,1,1.5343839541547277,1.4673376491613508,0.9177517981594742,1172,0.8523890784982935,12.393344709897612,60,1.4196873145878488,0.23889352920389473,185.57040978553297,9.012791760558551,0.00667174752063926,999
capped,110,shuffle,0,1,1,54,0.01612215909090909,6.640643433347361,0.9790185192817406,14186,1.0,1.0238967996616382,3,5.659390291296431,3.757626474339653,-21.59968568918972,-4.588948596723413,0.00194989026517578,14186
capped,110,shuffle,0,10,1,54,0.16315142343705666,4.790279119246268,0.9237073839143968,11441,1.0,1.2695568569181015,7,2.9641712820430595,1.5496438470368896,-397.552824041451,-17.65253610059521,0.04069481397499941,11441
capped,110,shuffle,0,54,1,54,0.862220447284345,2.6046364076388464,0.8638597539343207,4084,1.0,3.556562193927522,24,1.3919429128693022,0.3299652964108083,-694.5975466168694,-25.363461265321664,0.14188494776289268,4084
capped,110,jitter,4,1,1,1,0.4122696288815956,2.163995608567596,0.9378806812305777,5087,0.9931197169254964,2.8553174759190094,56,1.8835261216364092,0.4866587854346207,655.0551399018973,11.272866517030067,0.03190928053538977,5052
capped,110,jitter,4,10,1,1,1.3004354136429608,1.4674477245257749,0.9177860158853012,1174,0.8526405451448041,12.372231686541738,60,1.4225968581127777,0.23945348850030884,187.98101330485153,9.106592555581,0.006427605611744824,1001
capped,110,jitter,20,1,1,2,0.3553581343697946,2.5736775508956624,0.9577966604641863,6635,1.0,2.1891484551620195,29,2.036450569953127,0.6102750389254232,594.5124791356346,10.329187757949212,0.0284061658711261,6635
capped,110,jitter,20,2,1,2,0.39125038783741856,1.9157312912291633,0.9560087934788245,4105,0.9797807551766139,3.53836784409257,59,1.8987634560779032,0.45423632337006736,869.4620325069994,15.895864898598887,0.0029150359346210575,4022
capped,110,jitter,20,10,1,2,0.7354651162790697,1.5014397525887448,0.9183408157137987,1418,0.8779971791255289,10.24330042313117,60,1.6658736833151675,0.3063042597709582,371.58177541070484,14.357875697482875,0.02758440319672506,1245
capped,110,jitter,80,1,1,7,0.20587602238484717,3.913599686565172,0.927579335149362,10352,1.0,1.4031105100463679,9,2.668180704082326,1.2472361011285606,-236.8804389027248,-8.230018576875255,0.040919802272522565,10352
capped,110,jitter,80,7,1,7,0.38865784499054823,1.7145884534597562,0.945648503739983,3345,0.9656203288490284,4.342301943198804,60,1.903964508814303,0.4265260280451598,918.8745264257509,18.430790100350748,0.013663938072519421,3230
capped,110,jitter,80,10,1,7,0.4005805515239477,1.8694880080564238,0.910607191384072,2621,0.9408622663105685,5.54177794734834,60,1.9918371711125662,0.4977641386693499,585.6223362273054,12.563966441831509,0.007579756184201036,2466
capped,111,none,0,1,1,1,0.37943432406519656,2.1595073130545455,0.9539595783711313,5168,0.9905185758513931,2.812113003095975,55,1.9642739900251147,0.5237298335348801,796.2216045261273,13.118314301591118,0.019888485344972118,5119
capped,111,none,0,10,1,1,1.5555555555555556,1.448215245362844,0.9286444853450979,1196,0.8520066889632107,12.15133779264214,60,1.419748256796309,0.24297927688948745,172.83632640293476,8.2529512586052,0.024451123228888427,1019
capped,111,shuffle,0,1,1,54,0.015432757271886779,6.743735231486168,0.9745268454939348,14186,1.0,1.0244607359368392,3,5.627367881096253,3.73485242467932,-24.546759889113677,-5.408396129721207,0.0021165437707766355,14186
capped,111,shuffle,0,10,1,54,0.16253782148260212,4.368232483247682,0.9452880079140096,11433,1.0,1.271144931339106,7,2.959174793383676,1.5450198141529365,-398.57021288234836,-17.008531911343745,0.0412801550988392,11433
capped,111,shuffle,0,54,1,54,0.8493423674770825,2.4178212348414223,0.8529890376286907,4046,1.0,3.591942659416708,25,1.3902265982032294,0.3261038984052943,-651.383100192417,-23.768710529257557,0.1385158412377126,4046
capped,111,jitter,4,1,1,1,0.41113596818294806,2.1389847762027325,0.9644030364303111,5046,0.9922711058263971,2.8801030519223145,56,1.9023286314544183,0.48695885512626647,762.4434060004676,13.377057021375165,0.02031676526930848,5007
